gene_symbol	Clock	n_DMRs	min_FDR	mean_abs_delta	Hyper_regions	Hypo_regions	Rank
MSI1	Hannum	1	0.000276253591308225	0.000235507968420154	0	1	2950
PNKD	Hannum	1	0.000276294160703396	0.00145714937420753	0	1	2951
LINC00621, BASP1P1	Hannum	1	0.000276560860195777	0.000366295318328121	0	1	2952
C2orf15, LYG1	Hannum	1	0.000276737732460753	0.000691153372179868	0	1	2953
LRRC37A11P, CTD-2206N4.2	Hannum	1	0.000277733489213128	0.000107018231385022	0	1	2954
MIR200B, MIR200A, MIR429	Hannum	1	0.000277924292375562	0.000300342597468385	0	1	2955
CNTN4	Hannum	1	0.000278844693538613	0.000466813142965586	0	1	2956
APLP2	Hannum	1	0.000278844693538613	0.000355717690824254	0	1	2957
VAMP3	Hannum	1	0.000279207083763711	8.70440073356936e-05	0	1	2958
SMTN, SELM	Hannum	1	0.000279687105829165	0.000715768495529391	0	1	2959
FAM83H-AS1	Hannum	1	0.000279690756176071	0.000450979271283915	0	1	2960
MIR563	Hannum	1	0.000280177766001267	0.000838113854886508	0	1	2961
RP11-159D12.5, RP11-159D12.2	Hannum	1	0.000280330504656569	0.000661400815066821	0	1	2962
HLA-H, HCG4P7	Hannum	1	0.000280495627772218	0.000519506812873297	0	1	2963
ZNF792	Hannum	1	0.000280642908353272	0.0008368093125238	0	1	2964
AQP1, AQP1	Hannum	1	0.00028127169458853	0.00048888171720608	0	1	2965
KLF11	Hannum	1	0.000281362167842332	0.000734982808932047	0	1	2966
C20orf166, MIR133A2	Hannum	1	0.000281657384881102	0.000346739684676065	0	1	2967
AC002115.9	Hannum	1	0.000281657384881102	0.000469458911033799	0	1	2968
TRIM39, TRIM39-RPP21, RPP21	Hannum	1	0.000282006596212253	0.000103109338197561	0	1	2969
FOXR1	Hannum	1	0.000282188189847383	0.00112486096868984	0	1	2970
PSTK, C10orf88	Hannum	1	0.000282774868958802	0.000465171822114333	0	1	2971
RP11-597D13.9, FAM198B	Hannum	1	0.000283402463557783	0.000467755810791932	0	1	2972
GREM2	Hannum	1	0.000283568368102135	0.00145734020144461	0	1	2973
RP11-252A24.5, CLEC18B	Hannum	1	0.000283811304768947	0.000485450480664503	0	1	2974
GPR160, RP11-379K17.9	Hannum	1	0.000284524340478963	0.000328993694788401	0	1	2975
KLHDC3	Hannum	1	0.000284852701304253	0.000299662025873938	0	1	2976
PYY2	Hannum	1	0.000285358614223082	0.000561816596683034	0	1	2977
PRRT1	Hannum	1	0.000285376670383479	0.00101574113401461	0	1	2978
TRIM66	Hannum	1	0.000285496245818571	0.000491224733888513	0	1	2979
NYAP2	Hannum	1	0.00028553391192975	0.000526733953501928	0	1	2980
P2RY6	Hannum	1	0.000285546412894896	0.000722473554510774	0	1	2981
C9orf139, FUT7	Hannum	1	0.000286076751033221	0.00144444197730571	0	1	2982
PIGX, CEP19	Hannum	1	0.000286216686408528	0.00022203736995867	0	1	2983
SDCCAG3P2	Hannum	1	0.000286512014917443	0.000498396980409774	0	1	2984
HLA-G, HCG4P8	Hannum	1	0.000286647242777692	0.000785172461185446	0	1	2985
TLE2	Hannum	1	0.000286671080971834	0.00129546359139756	0	1	2986
CREM	Hannum	1	0.000287207182165163	0.000346251672928757	0	1	2987
LAPTM4B	Hannum	1	0.000287314015626324	0.000922710538723925	0	1	2988
CLEC4G	Hannum	1	0.00028771995691102	0.000708283896030109	0	1	2989
CTC-479C5.12, PSMB10	Hannum	1	0.000288321309002538	0.000153763720403483	0	1	2990
ZSCAN5A	Hannum	1	0.000288677023567818	0.000517598802421578	0	1	2991
RP11-104H15.7, FGF11, RP11-104H15.10	Hannum	1	0.000288677023567818	0.00147731326679833	0	1	2992
RPL13P5, LRRC23, SPSB2	Hannum	1	0.00028934399267793	0.000312492397649456	0	1	2993
MON1B	Hannum	1	0.000289468730655076	0.000443328851099391	0	1	2994
MAFA	Hannum	1	0.000290155948570683	0.000587091913733868	0	1	2995
CTB-25B13.9, ADAMTSL5	Hannum	1	0.000290258189143863	0.00175627258832745	0	1	2996
HSD17B4	Hannum	1	0.000290345670469032	0.000358082932694485	0	1	2997
C6orf132	Hannum	1	0.000290345670469032	0.0010187654087543	0	1	2998
PRPF40B, FAM186B	Hannum	1	0.000291467500148431	0.000882949334871313	0	1	2999
AP000439.3	Hannum	1	0.000291640551723376	0.000595246256485479	0	1	3000
EPPK1	Hannum	1	0.000293449072652794	0.00044222523576641	0	1	3001
AC007563.5	Hannum	1	0.000294007803311873	0.00024655332376422	0	1	3002
CYP3A5	Hannum	1	0.000294591017693786	0.000922147148176084	0	1	3003
SLC16A7	Hannum	1	0.000294591017693786	0.000704191077312684	0	1	3004
AC009299.3, AC009299.2	Hannum	1	0.000295020961570987	0.00252273220809463	0	1	3005
RP11-433J22.2, GJA5	Hannum	1	0.000295141328614717	0.000629651949518001	0	1	3006
CTD-2529P6.3, ZNF558	Hannum	1	0.000296145282212038	0.000344086636813552	0	1	3007
BABAM1, CTD-2278I10.6, USHBP1	Hannum	1	0.000296539877372549	0.000148319541512454	0	1	3008
RTN4RL2	Hannum	1	0.000296752611772922	0.00107818018959133	0	1	3009
ZNF862, RP4-751H13.7	Hannum	1	0.000296801414315072	0.000687937681904449	0	1	3010
ZNF512, RP11-158I13.2, GPN1, CCDC121	Hannum	1	0.000297565066722145	0.000255270491863299	0	1	3011
LGMNP1	Hannum	1	0.00029780341814686	0.000600871080045526	0	1	3012
AP000721.4, OTUB1	Hannum	1	0.000298850410839648	0.000655155954669466	0	1	3013
AP000783.1	Hannum	1	0.000298850410839648	0.000389347176491974	0	1	3014
CLIP2	Hannum	1	0.000298989298023859	0.000691114870395347	0	1	3015
PLCXD2, PHLDB2	Hannum	1	0.000299341382359917	0.00058529344104476	0	1	3016
PIK3C2B	Hannum	1	0.000299657205995095	0.000567849458876477	0	1	3017
KIF6	Hannum	1	0.000300139080874363	0.000394450384266927	0	1	3018
TNFAIP2	Hannum	1	0.000300172577063455	0.000966010573973486	0	1	3019
DUSP27	Hannum	1	0.000300599472190717	0.000553966232422765	0	1	3020
CARM1P1	Hannum	1	0.000300678772312334	0.00049430891009339	0	1	3021
COLGALT2	Hannum	1	0.000300829808444047	0.000218836037612266	0	1	3022
HTR3B	Hannum	1	0.000300879233453125	0.000557901165862372	0	1	3023
BRWD1, BRWD1-IT2	Hannum	1	0.000301089828163122	0.000300729047779537	0	1	3024
TNPO2, SNORD41	Hannum	1	0.000301092029808037	0.000372564874445751	0	1	3025
NARF	Hannum	1	0.000301252419968907	0.000253913963324046	0	1	3026
FAM159A	Hannum	1	0.000301252419968907	0.000441425813949721	0	1	3027
UBXN6, CTB-50L17.16	Hannum	1	0.000301550778206012	6.10559435305051e-05	0	1	3028
DTNB	Hannum	1	0.000302123561572374	0.00105042755523992	0	1	3029
RP11-608O21.1, RP11-3J1.1	Hannum	1	0.000302360774038565	0.000456826098993669	0	1	3030
RP13-270P17.2	Hannum	1	0.000302445922684595	0.000543091796706858	0	1	3031
NOP56, SNORA51, SNORD86, SNORD56	Hannum	1	0.000302838170799537	0.000424217459294694	0	1	3032
CACNA1C, RP5-1096D14.6	Hannum	1	0.000302838170799537	0.000468782907945051	0	1	3033
CDC20, ELOVL1	Hannum	1	0.000304183503172956	0.000587599014107243	0	1	3034
AB019441.29	Hannum	1	0.000304255024680796	0.000775179653875567	0	1	3035
MPDU1, AC113189.5	Hannum	1	0.000304575757050337	0.000445688450609027	0	1	3036
TNFRSF21	Hannum	1	0.000304828747972811	0.000496202388698248	0	1	3037
EVL	Hannum	1	0.000306372560750353	0.000608137708838784	0	1	3038
RP4-781K5.7	Hannum	1	0.000306427385237314	0.000325639739255687	0	1	3039
RELB	Hannum	1	0.000306732597249159	0.00025089776780705	0	1	3040
RPTOR, CTD-2561B21.3	Hannum	1	0.000307000073942075	0.000513208085400151	0	1	3041
PAK4	Hannum	1	0.000307999806529679	0.000636655531191378	0	1	3042
AC147651.1	Hannum	1	0.000308223640737478	0.000499264916762335	0	1	3043
MAB21L2, LRBA	Hannum	1	0.000308225265648833	0.000326559342076583	0	1	3044
RP11-126F18.2	Hannum	1	0.000308494841352986	0.000276473162575238	0	1	3045
PHKG1P1, RP5-905H7.3	Hannum	1	0.000308494841352986	0.000508570333521879	0	1	3046
PTRH1	Hannum	1	0.000308657301838382	0.00050272964467003	0	1	3047
ZC3H12D	Hannum	1	0.000309769890873083	0.000626283169725153	0	1	3048
NDUFAF6	Hannum	1	0.000310573733510762	0.000468538494134839	0	1	3049
EEF1B2	Hannum	1	0.000310573733510762	3.6355433572658e-05	0	1	3050
FAM200B, BST1	Hannum	1	0.000311269512257093	7.14949956154657e-05	0	1	3051
RUFY4	Hannum	1	0.000312019534064407	0.000677049862304221	0	1	3052
ERICH1-AS1, CTD-2281E23.2	Hannum	1	0.000312555256500007	0.000516102591938495	0	1	3053
KCNIP1, CTD-2270F17.1, KCNMB1	Hannum	1	0.000312725226898422	0.00093123275337682	0	1	3054
CAV1	Hannum	1	0.00031310195995451	0.000133421708153652	0	1	3055
MIR433, MIR127, MIR432, MIR136, RTL1	Hannum	1	0.000313830540190254	0.000303782480807393	0	1	3056
FER1L6-AS2	Hannum	1	0.000313830540190254	0.000629300431993452	0	1	3057
FAM208B	Hannum	1	0.000313888190994628	2.39310209069638e-05	0	1	3058
MDS2	Hannum	1	0.000314663415009964	0.000955485729892252	1	0	3059
RP11-619A14.3	Hannum	1	0.000314663415009964	0.000849604205555035	0	1	3060
RP11-1042B17.3, C14orf39	Hannum	1	0.000314706980702663	0.000536727879804218	0	1	3061
RP11-12J10.3, FAM53B	Hannum	1	0.00031506566677451	0.000441449154295717	0	1	3062
COL9A1	Hannum	1	0.000315590728582306	0.00125645618695109	0	1	3063
EP300, RP1-85F18.6, RP1-85F18.5	Hannum	1	0.000316208788633237	0.000399249084761251	0	1	3064
JAKMIP2	Hannum	1	0.000316421980028222	0.000460494201374067	0	1	3065
RP11-807H22.7	Hannum	1	0.000316817724367031	0.000610318765143972	0	1	3066
SLC12A9, RP11-126L15.4	Hannum	1	0.000317565272673714	0.000756724267680499	0	1	3067
ISM1, TASP1	Hannum	1	0.000317628869268326	0.000546418110327178	0	1	3068
UMODL1, C21orf128	Hannum	1	0.000317839388982838	0.000288802542568252	0	1	3069
ZNF888	Hannum	1	0.000318121262646235	0.000836175439509392	1	0	3070
PFN2, RP11-651P23.4	Hannum	1	0.000318241341014389	0.000537677686628159	0	1	3071
GPATCH2	Hannum	1	0.00031994396967744	0.000918310630363291	0	1	3072
DLEU1	Hannum	1	0.000319981349321675	0.000434855218622325	0	1	3073
CA13	Hannum	1	0.000319981349321675	0.000720226560448519	0	1	3074
RP11-650K20.3	Hannum	1	0.000319981349321675	0.000438789883768205	0	1	3075
LYNX1	Hannum	1	0.000320011041962101	0.000534657443581398	0	1	3076
CEACAM3	Hannum	1	0.00032015514516571	0.00153348982226656	0	1	3077
MAPKAPK2	Hannum	1	0.000320676954029544	0.000220671777086825	0	1	3078
CACYBP	Hannum	1	0.000320855453123796	0.000347901184722817	0	1	3079
RP11-56M3.1	Hannum	1	0.000320855453123796	0.000372789951625135	0	1	3080
INTS5	Hannum	1	0.000321085129173166	0.000405408583935281	0	1	3081
ZNF69	Hannum	1	0.000321659109902952	0.000240377190730327	0	1	3082
SART1	Hannum	1	0.00032406017356318	0.000394493009222527	0	1	3083
MTDH	Hannum	1	0.000324508063777447	0.000279138662795397	0	1	3084
BEAN1	Hannum	1	0.000324919328872196	9.69439229299488e-05	1	0	3085
STARD7-AS1	Hannum	1	0.000324951497518073	0.000390707700137079	0	1	3086
SP9, AC018470.1	Hannum	1	0.000325243612694336	0.00039854213299332	0	1	3087
PUSL1, ACAP3	Hannum	1	0.000325748069120176	0.000584445542215104	0	1	3088
MOCS3	Hannum	1	0.000326295439651178	0.000513686100772814	0	1	3089
RP11-146F11.5, ZNF689	Hannum	1	0.000326405406712824	0.000923294151350965	0	1	3090
PROK2	Hannum	1	0.00032672123608205	0.000268341311335231	0	1	3091
CTB-109A12.1, ADAM19	Hannum	1	0.000327080141691715	0.000527458963238138	0	1	3092
H1FX-AS1, H1FX	Hannum	1	0.0003274807462547	0.00052219743449928	0	1	3093
ISLR2	Hannum	1	0.000327674179967792	0.0005426006160041	0	1	3094
AC011516.2	Hannum	1	0.000328036019497176	0.000849228271581352	0	1	3095
ZNF557	Hannum	1	0.000328633029794303	6.24277613355212e-05	0	1	3096
IVD	Hannum	1	0.000328905915102736	0.000106923955885111	0	1	3097
TRIM72	Hannum	1	0.000329680090248393	0.000424305358543274	0	1	3098
LCAT, SLC12A4, CTC-479C5.17	Hannum	1	0.000330334499853141	0.000440668462071503	0	1	3099
RP11-770E5.1, RP11-567J20.2	Hannum	1	0.000330536591742917	0.000468992074683004	0	1	3100
YWHAQ	Hannum	1	0.000330556945941092	0.000178934020227831	0	1	3101
GNA11	Hannum	1	0.000331700101808729	0.00033203474856583	0	1	3102
C19orf10	Hannum	1	0.000332013266743614	8.48037353175335e-05	0	1	3103
FRG1, AF146191.4	Hannum	1	0.000332319458566037	0.000108799287117182	0	1	3104
RTP1, RP11-208N14.4	Hannum	1	0.000332946225249688	0.000818379373157279	0	1	3105
PTPRVP	Hannum	1	0.000333138582759879	0.000619405604946981	0	1	3106
MGAT4C, RP11-202H2.1	Hannum	1	0.000333958731951415	0.000662453298341509	0	1	3107
LINC00304	Hannum	1	0.000334534883889496	0.000163519312813432	0	1	3108
AC079781.8	Hannum	1	0.000334744050057136	0.000516092305976641	0	1	3109
CRIM1	Hannum	1	0.000334831858977498	0.000224716215582919	0	1	3110
CXCR1	Hannum	1	0.000335682396335846	0.00123226145185693	0	1	3111
RP11-436H11.1	Hannum	1	0.000337387308226926	0.000602071604532969	0	1	3112
TAPBP, ZBTB22	Hannum	1	0.000337443061903044	6.16448071910169e-05	0	1	3113
RP11-509A17.3	Hannum	1	0.000338130548130574	0.000493519385739703	0	1	3114
C17orf82, RP11-332H18.4	Hannum	1	0.000338324544927933	0.000225046377613088	0	1	3115
SBF1	Hannum	1	0.000338663679736994	0.000285203612267308	0	1	3116
TEX29	Hannum	1	0.000339590189721065	0.000806917692606381	0	1	3117
RP11-219G17.4	Hannum	1	0.000340784518747016	0.00062945685144139	0	1	3118
SIGIRR	Hannum	1	0.000341284298762318	0.000236333794920197	0	1	3119
RPS6KA1, MIR1976	Hannum	1	0.000342236237305192	0.00117546195343561	0	1	3120
NRN1	Hannum	1	0.000342312504808649	0.00241639150791516	0	1	3121
S100A16	Hannum	1	0.000343425322971858	0.000569181959891763	0	1	3122
INPP5E	Hannum	1	0.000343425322971858	0.000368150211400574	0	1	3123
IL17A	Hannum	1	0.000343425322971858	0.000521458565936557	0	1	3124
DBP	Hannum	1	0.000343787617338694	8.91688399492272e-05	0	1	3125
IMPDH1P6, ATAD2	Hannum	1	0.000344935711961304	0.000647568641352355	0	1	3126
SETD8	Hannum	1	0.000344964260034906	0.000816513067538868	0	1	3127
RPS6KA2, RP3-497J21.1	Hannum	1	0.000345200862482672	0.000384161294634353	0	1	3128
GINS3, PRSS54	Hannum	1	0.000345277761126109	0.000495289419780571	0	1	3129
TRIP13	Hannum	1	0.000345711233135919	0.000717701761403621	0	1	3130
PDCD11, CALHM2	Hannum	1	0.000346071269526881	0.00081790816251198	0	1	3131
AC060834.2	Hannum	1	0.000346220373058196	0.00161457651217753	0	1	3132
RP11-151H2.1, PPCDC	Hannum	1	0.000346235654031796	0.000146834060864499	0	1	3133
RP11-640M9.2, PFN1P2	Hannum	1	0.000346389058372675	0.00104109809039617	0	1	3134
FAM216A, GPN3	Hannum	1	0.000346597617098111	0.000103379164090952	0	1	3135
ANLN, KIAA0895	Hannum	1	0.000346908048633227	0.000400659472158926	0	1	3136
NR2E3	Hannum	1	0.000347028245137805	0.000442400617289568	0	1	3137
ZACN, GALR2	Hannum	1	0.000347189846369288	0.000967451009180833	0	1	3138
hsa-mir-490	Hannum	1	0.000347467336965943	0.00100174840289439	0	1	3139
ISL2	Hannum	1	0.000347790198569931	0.000322656488655206	0	1	3140
PPAN-P2RY11, PPAN	Hannum	1	0.000347911187774964	0.0003359535361475	0	1	3141
MRPL12, SLC25A10, SLC25A10	Hannum	1	0.000348294988402401	0.000210420098014025	0	1	3142
C6orf201, FAM217A	Hannum	1	0.000348677972956681	0.000688847700550535	0	1	3143
AC009237.8, RP11-440D17.3	Hannum	1	0.000348677972956681	0.000705334967480903	0	1	3144
SLC3A2	Hannum	1	0.000349257880151408	0.000154277179930351	0	1	3145
LINC01134	Hannum	1	0.000349306099054078	0.00054545947730938	0	1	3146
DPP6, RP11-476H24.1	Hannum	1	0.000349306099054078	0.000527382628489977	0	1	3147
RP4-753D10.3, SSTR4	Hannum	1	0.000349795084054876	0.000669582007952209	0	1	3148
TPT1-AS1, RCN1P2	Hannum	1	0.000349795084054876	0.000108581005230136	0	1	3149
CX3CR1	Hannum	1	0.000350700467943569	0.00058457894524653	0	1	3150
FBXO21	Hannum	1	0.000350796301608147	0.000641535462331874	0	1	3151
TOMM40L	Hannum	1	0.000350918254010617	0.000358511878573961	0	1	3152
CCDC135	Hannum	1	0.000350918254010617	0.000326329641204486	0	1	3153
MFSD6	Hannum	1	0.000351168892061496	0.000375186615019036	0	1	3154
XCR1	Hannum	1	0.000351188593412796	0.00034126978151407	0	1	3155
DIP2A	Hannum	1	0.000351359035873793	0.000232717175411322	0	1	3156
RP11-193H5.1	Hannum	1	0.000351751641755706	0.000874085182398314	0	1	3157
NSD1, CTD-2301A4.5	Hannum	1	0.000351813190773647	0.000370873076736427	0	1	3158
FAM218BP	Hannum	1	0.000351938889446485	0.000410549243029405	0	1	3159
GTF2H5, SERAC1	Hannum	1	0.000352204324099	0.000162887742830965	1	0	3160
KIAA1467	Hannum	1	0.000352659281739987	0.000638619744507305	0	1	3161
SH2D7	Hannum	1	0.000352721836694549	0.00070081192789443	0	1	3162
C16orf98, PYCARD	Hannum	1	0.00035280405387838	0.000514285713233193	0	1	3163
NTF3	Hannum	1	0.000352869090406018	0.000417095187196825	0	1	3164
BET1L	Hannum	1	0.000352954097142956	0.000961122155274522	0	1	3165
DENND1C	Hannum	1	0.000353277650302379	0.000267259456119165	0	1	3166
FGFR1	Hannum	1	0.000353561972684075	0.000788769207406393	0	1	3167
LIPA	Hannum	1	0.000353589048440078	0.000775653898455797	0	1	3168
RP11-402J6.1	Hannum	1	0.000353779997353417	0.000633900796562979	0	1	3169
TEX30	Hannum	1	0.000353789646136435	0.000257826074892267	0	1	3170
SREBF1, MIR33B	Hannum	1	0.00035407796267721	0.000307139565020049	0	1	3171
COTL1	Hannum	1	0.000354243247627976	0.000533488621254346	0	1	3172
STARP1	Hannum	1	0.00035431796154187	0.000616496759697937	0	1	3173
C14orf80	Hannum	1	0.000354905215350114	0.000397237477497118	0	1	3174
TRIM15, TRIM10	Hannum	1	0.000355321384425223	0.000508503240005976	0	1	3175
SCAMP3	Hannum	1	0.000355321384425223	0.000328002443281064	0	1	3176
FEM1AP4	Hannum	1	0.000355321384425223	0.000397968536911263	0	1	3177
CYMP	Hannum	1	0.000355942932464273	0.00086689596116227	0	1	3178
RAB37	Hannum	1	0.0003560236585813	0.000390422989856944	0	1	3179
TMEM168	Hannum	1	0.000356057543696497	0.000313308123885436	0	1	3180
NELFB	Hannum	1	0.00035667237305322	0.000466100513502732	0	1	3181
RP11-363J20.2	Hannum	1	0.000356920831007512	0.000505365591222936	0	1	3182
SLC25A17, RP3-408N23.4	Hannum	1	0.000357432781072595	0.000629420760686522	0	1	3183
RP11-306G20.1, UBE2H	Hannum	1	0.00035755463073466	3.54283777827649e-05	1	0	3184
RP11-430H10.4	Hannum	1	0.000358686039114078	0.000535087891908086	0	1	3185
RP5-1086L22.1	Hannum	1	0.000359801642966702	0.000471049076444044	0	1	3186
C5orf30	Hannum	1	0.000360786879840763	0.000131730948932175	0	1	3187
RP11-1055B8.6, RP11-1055B8.7, MIR4740	Hannum	1	0.000361061756618442	0.000897071274741675	1	0	3188
WDR54	Hannum	1	0.000361061756618442	8.4805883939966e-05	0	1	3189
AC140912.1	Hannum	1	0.000361338475602363	0.000411680071277574	0	1	3190
MLST8	Hannum	1	0.000361901455332663	0.000472347540164777	0	1	3191
TRPM8	Hannum	1	0.000362043580338494	0.00067048143289856	0	1	3192
KRTAP19-3	Hannum	1	0.000363002989865559	0.000583613020809406	0	1	3193
PGA4, CTD-2331C18.5	Hannum	1	0.000363067643001054	0.00088218574610288	0	1	3194
LRRC48, ATPAF2	Hannum	1	0.000363438404512033	0.00037421502247348	0	1	3195
USH1C	Hannum	1	0.000365014279186774	0.000564963974246076	0	1	3196
HBG2, AC015691.13	Hannum	1	0.000365173590286558	0.000550110880457938	0	1	3197
IRGC	Hannum	1	0.000366527471614273	0.000475378105425001	0	1	3198
MUC5B	Hannum	1	0.000366600138832287	0.000371151149359088	0	1	3199
DLX3	Hannum	1	0.000367254838685498	0.000691933245691097	0	1	3200
SLC25A37, FP15737	Hannum	1	0.000367559017660962	0.000471937450550111	0	1	3201
CTD-2023N9.1, ACTBL2, AC025470.1	Hannum	1	0.000367904748203981	0.000456639538047066	0	1	3202
AP2B1, CTC-507E2.2	Hannum	1	0.000367904748203981	0.000290146060506628	0	1	3203
WASH7P	Hannum	1	0.000368123257732741	0.000506986370822775	1	0	3204
UBBP4	Hannum	1	0.000368761791479966	0.00075671178059356	0	1	3205
RP11-192H23.4, ALDOC, SPAG5	Hannum	1	0.00036877823925539	0.000310622028001514	0	1	3206
HLA-F, HLA-F-AS1, RPL23AP1	Hannum	1	0.000368953385789062	0.000694046467262228	0	1	3207
MED12L	Hannum	1	0.000369223850091656	0.000418906175919652	0	1	3208
C14orf183	Hannum	1	0.000369599382292618	0.000556046566234837	0	1	3209
CD44	Hannum	1	0.000370078784044974	0.000239218438299633	1	0	3210
MRPL41	Hannum	1	0.000370078784044974	0.00148699700403742	0	1	3211
TUBB3P1, GABRR2	Hannum	1	0.00037009026334399	0.000441665045455584	0	1	3212
UGT1A8, UGT1A10, UGT1A9, UGT1A7	Hannum	1	0.00037009026334399	0.000636215150367194	0	1	3213
PROCA1	Hannum	1	0.00037009026334399	6.2478784743222e-05	0	1	3214
SLC7A7, AL135998.1	Hannum	1	0.000370122597224409	0.000535042438375861	0	1	3215
RP11-79P5.7	Hannum	1	0.000370160253241214	0.000608240769379848	0	1	3216
KRTAP10-10, TSPEAR	Hannum	1	0.000370214506346645	0.000905840650360313	0	1	3217
CYP1A2	Hannum	1	0.000370225485003472	0.000386565461744001	0	1	3218
MOB1B, DCK	Hannum	1	0.000370225485003472	0.000239881891887154	0	1	3219
TENM2, CTB-178M22.1	Hannum	1	0.000370441168167508	0.00055533989516576	0	1	3220
RP1-63M2.5	Hannum	1	0.000370971100595822	0.00147505841666208	0	1	3221
HSBP1	Hannum	1	0.000371151971903032	4.83331582020426e-05	0	1	3222
ARHGAP15	Hannum	1	0.000371719034619291	0.000617451403703166	0	1	3223
FBXW10	Hannum	1	0.0003720176112827	0.000505729233444163	0	1	3224
CHAT, C10orf53	Hannum	1	0.000372287073315181	0.00114710983286407	0	1	3225
GATS, GATS	Hannum	1	0.00037328011949886	0.000449723824711344	0	1	3226
QKI, CAHM	Hannum	1	0.000373665454817435	0.000137392335981001	1	0	3227
ARRB1	Hannum	1	0.00037388330315735	0.000560441310689872	0	1	3228
CDC25A	Hannum	1	0.000374172492007186	0.000327494553024319	0	1	3229
IQGAP2	Hannum	1	0.00037462673618467	0.00178979727401338	0	1	3230
RP11-401F2.3, HELZ	Hannum	1	0.000374813904955679	0.000430097060959134	0	1	3231
RP11-33N16.3	Hannum	1	0.000374813904955679	0.00064872216350308	0	1	3232
SMPD3	Hannum	1	0.00037509215995168	0.000537324944758263	0	1	3233
FN3KRP, RP11-388C12.1	Hannum	1	0.000375916830563381	3.70555297856974e-05	0	1	3234
HNRNPABP1	Hannum	1	0.000376046764937054	0.000773285510375131	0	1	3235
GRIK3	Hannum	1	0.000377878781172776	0.00068523020767817	0	1	3236
MESP1	Hannum	1	0.000378542604960484	0.000923664424261703	0	1	3237
CES4A	Hannum	1	0.000378871500338568	0.000612684515861719	0	1	3238
RP11-129B22.1, PRICKLE2-AS1, PRICKLE2	Hannum	1	0.000379154374014339	0.000441406029966856	0	1	3239
TTF2, MIR942	Hannum	1	0.000379154374014339	0.000382582514104685	0	1	3240
OR2V2	Hannum	1	0.00037950403038897	5.91741570177654e-05	0	1	3241
FIP1L1, PDGFRA	Hannum	1	0.000379596577105283	0.000176065364354573	0	1	3242
TYMP	Hannum	1	0.000380116063631735	0.000809678828830802	0	1	3243
AC091729.8, GPER1, C7orf50	Hannum	1	0.000380116063631735	0.000221989952186342	0	1	3244
ITPR1, AC018816.3	Hannum	1	0.000380817122632561	0.00262992256074907	0	1	3245
MCOLN1, CTD-2207O23.10, PNPLA6	Hannum	1	0.00038150163947786	8.07926856378791e-05	0	1	3246
CSF3R	Hannum	1	0.000381616388138971	0.00101702882484113	0	1	3247
PCDHGA1, PCDHGA2, PCDHGA3, PCDHGB1, PCDHGA4, PCDHGB2, PCDHGA5, PCDHGB3, PCDHGA6, PCDHGA7, PCDHGB4, PCDHGA8	Hannum	1	0.000381980457551288	0.00122158133913116	0	1	3248
CLDN4	Hannum	1	0.000381980457551288	0.000455116195476131	0	1	3249
TDRD3	Hannum	1	0.000382005284972802	2.86735808920508e-05	1	0	3250
ADTRP	Hannum	1	0.000382005284972802	0.00144165689744166	0	1	3251
PYROXD2	Hannum	1	0.00038200723490507	0.000481259710769265	0	1	3252
LINC00422	Hannum	1	0.000382218929453002	0.00266552245581994	0	1	3253
RIPPLY3	Hannum	1	0.000382265561832601	0.000606359907042083	0	1	3254
POLRMT	Hannum	1	0.000382293548613538	0.000249260086762548	0	1	3255
PDE6G	Hannum	1	0.000382481936750392	0.000367273327553523	0	1	3256
AC096574.4	Hannum	1	0.000382583902351772	0.000992740716772758	0	1	3257
SMIM3, AC010441.1	Hannum	1	0.000382934012471737	0.000356216916604876	0	1	3258
FAM25HP, ANXA8L2, AL603965.1	Hannum	1	0.000383113198454193	0.000736593516809108	0	1	3259
RP11-24F11.2	Hannum	1	0.000383485363421244	0.00137695780430962	0	1	3260
DOCK1	Hannum	1	0.000383663484912392	0.000694500877115659	0	1	3261
TIMM44	Hannum	1	0.000384484243793788	0.000491818063910321	0	1	3262
NPAS2	Hannum	1	0.000386385516437516	0.000248444082064289	1	0	3263
DTNA	Hannum	1	0.000388282265685707	0.00174749155411298	0	1	3264
INSL5	Hannum	1	0.000388380095788954	0.000463393978454208	0	1	3265
RER1, PEX10	Hannum	1	0.00038856043223987	0.00032795125605629	0	1	3266
FAM90A21P, FAM90A22P	Hannum	1	0.000389740830442766	0.000879393245699978	0	1	3267
IL19	Hannum	1	0.000390227735413322	0.000903300841900269	0	1	3268
TMEFF2	Hannum	1	0.000390408808858567	0.00133711041240115	0	1	3269
TEK	Hannum	1	0.000390669875955067	0.0011076190355735	0	1	3270
PSMC1	Hannum	1	0.000390901306962246	0.000632846578869658	0	1	3271
POLR1B	Hannum	1	0.000391256542224151	0.000952754806420147	1	0	3272
PITX3	Hannum	1	0.000391839267960623	0.000188347210109537	0	1	3273
SDS	Hannum	1	0.000393032338129001	0.000543702698892338	0	1	3274
IGF2BP1	Hannum	1	0.000393043437120689	0.000753285784311257	0	1	3275
AQP9, ALDH1A2	Hannum	1	0.000393804357505292	0.00133110993247461	0	1	3276
XKR5	Hannum	1	0.000394089873046819	0.000337469721358229	0	1	3277
GJA8	Hannum	1	0.000394196686136707	0.000439472308356687	0	1	3278
TIMM50	Hannum	1	0.000394741559279576	0.000367588851783518	0	1	3279
