gene_symbol	Clock	n_DMRs	min_FDR	mean_abs_delta	Hyper_regions	Hypo_regions	Rank
OBSCN, C1orf145	DunedinPACE	1	5.93682321961555e-07	0.0231145400094988	0	1	3869
DNPH1	DunedinPACE	1	5.9505605202677e-07	0.0169228863447307	0	1	3870
BZW2, ANKMY2	DunedinPACE	1	5.98866217511885e-07	0.00561978389263467	0	1	3871
NT5DC2	DunedinPACE	1	6.02768440531651e-07	0.0195929223328947	0	1	3872
COL27A1	DunedinPACE	1	6.03325252128499e-07	0.0371022371065017	0	1	3873
NFKBIE	DunedinPACE	1	6.05546574100981e-07	0.0311860180659507	0	1	3874
PARP10	DunedinPACE	1	6.07878880322603e-07	0.0161132580502659	1	0	3875
ZNF775	DunedinPACE	1	6.12485401236183e-07	0.0245596562731804	0	1	3876
MGAT4A	DunedinPACE	1	6.13103881234419e-07	0.036215429689051	1	0	3877
C7orf25, PSMA2	DunedinPACE	1	6.14927667239306e-07	0.00978584574972833	0	1	3878
TEX22	DunedinPACE	1	6.15061190656067e-07	0.0307653986284976	0	1	3879
TRAF5	DunedinPACE	1	6.16620149253166e-07	0.0549665527781151	1	0	3880
GAL3ST4	DunedinPACE	1	6.18580575323781e-07	0.0367188234899713	0	1	3881
LCAT, SLC12A4, CTC-479C5.17	DunedinPACE	1	6.23605891857318e-07	0.0160505801447833	0	1	3882
CASP10	DunedinPACE	1	6.24612435956679e-07	0.0522784830210843	0	1	3883
RP11-395B7.7	DunedinPACE	1	6.2763699743922e-07	0.031995454960272	0	1	3884
BRD9	DunedinPACE	1	6.30032693049672e-07	0.00613001605753835	1	0	3885
C20orf112	DunedinPACE	1	6.30768131839828e-07	0.0543657896865068	0	1	3886
RP11-468E2.9	DunedinPACE	1	6.31862958712053e-07	0.0123199979635979	0	1	3887
RP11-744N12.3	DunedinPACE	1	6.32125049494979e-07	0.0684683576670855	0	1	3888
SERPING1	DunedinPACE	1	6.32125049494979e-07	0.0191988375137594	0	1	3889
NCOA3	DunedinPACE	1	6.32679082591321e-07	0.00302485685885436	0	1	3890
CDKN2C	DunedinPACE	1	6.33473615395382e-07	0.00949972228047906	0	1	3891
TNFAIP6	DunedinPACE	1	6.34003004292415e-07	0.0950241542742725	0	1	3892
PTPN12	DunedinPACE	1	6.34843815259031e-07	0.00887522104054645	0	1	3893
TMEM181	DunedinPACE	1	6.39870137346374e-07	0.00814006793923725	0	1	3894
MAPRE3	DunedinPACE	1	6.39935495009757e-07	0.0206929924838462	0	1	3895
ZNF845	DunedinPACE	1	6.42184330287293e-07	0.00313120405580378	0	1	3896
TRMT44	DunedinPACE	1	6.43567114886854e-07	0.0223996357998834	1	0	3897
TXNRD1	DunedinPACE	1	6.45860267103798e-07	0.0199525716390232	0	1	3898
HOXB2	DunedinPACE	1	6.46761754239303e-07	0.048574465355388	0	1	3899
TMEM87B	DunedinPACE	1	6.48073582176906e-07	0.0353462152945738	0	1	3900
SOGA3, SOGA3	DunedinPACE	1	6.50161886377396e-07	0.00577445996134073	0	1	3901
SSBP2	DunedinPACE	1	6.528023248686e-07	0.0153466375523256	0	1	3902
AOAH	DunedinPACE	1	6.56434661269095e-07	0.0610266879297731	0	1	3903
TONSL	DunedinPACE	1	6.56842796398477e-07	0.0105645755846276	0	1	3904
ZNF48, SEPT1	DunedinPACE	1	6.57200893678786e-07	0.0212081478253968	0	1	3905
UBXN1	DunedinPACE	1	6.58882647470048e-07	0.013193401166687	0	1	3906
MPP3	DunedinPACE	1	6.61235942555737e-07	0.0338439553335781	0	1	3907
ZC3H18	DunedinPACE	1	6.65166986543586e-07	0.0116793888967217	0	1	3908
RP11-106M7.1	DunedinPACE	1	6.6567151785063e-07	0.0311516672655229	0	1	3909
RP11-350G8.5	DunedinPACE	1	6.66024078088173e-07	0.0391359317247738	0	1	3910
E2F4	DunedinPACE	1	6.68146766119225e-07	0.0445508400082343	0	1	3911
MEG3	DunedinPACE	1	6.69061690566582e-07	0.0203362169093795	0	1	3912
FAM173A, CCDC78	DunedinPACE	1	6.69974459525498e-07	0.0130695124389967	1	0	3913
ASXL1	DunedinPACE	1	6.70529464662026e-07	0.0472268230141552	1	0	3914
LCTL	DunedinPACE	1	6.74740432430499e-07	0.0267484649944707	0	1	3915
WDR38	DunedinPACE	1	6.7561306437224e-07	0.029796317796693	0	1	3916
HBEGF	DunedinPACE	1	6.76708455757687e-07	0.0180081404559822	0	1	3917
RP11-49I11.1	DunedinPACE	1	6.77391804669073e-07	0.0178538405994149	0	1	3918
HEXIM1, AC002117.1	DunedinPACE	1	6.78813859160638e-07	0.0568467460566759	0	1	3919
NR2C2AP	DunedinPACE	1	6.81271327170232e-07	0.0093986785822159	0	1	3920
LURAP1, POMGNT1	DunedinPACE	1	6.92279217145569e-07	0.0438794490647511	0	1	3921
CTSF	DunedinPACE	1	6.9476305962055e-07	0.0144044677173317	0	1	3922
PHACTR4	DunedinPACE	1	6.95973424041506e-07	0.1037448976998	0	1	3923
LGALS3	DunedinPACE	1	6.9840262267499e-07	0.0337719030546724	0	1	3924
ITPK1	DunedinPACE	1	7.0239575105018e-07	0.0311199370251985	0	1	3925
SULF2	DunedinPACE	1	7.04727449419266e-07	0.00222043876438941	0	1	3926
IRAK3	DunedinPACE	1	7.05247957107232e-07	0.0180448743860841	0	1	3927
RP11-444E17.6, AARS2	DunedinPACE	1	7.07085160761736e-07	0.0137199455077868	0	1	3928
WNT6	DunedinPACE	1	7.07817129862843e-07	0.0145018895827236	0	1	3929
XXbac-BPG248L24.12, HLA-B	DunedinPACE	1	7.08947442769998e-07	0.00534111985366422	0	1	3930
KANK3	DunedinPACE	1	7.11715863645457e-07	0.0239562061359259	0	1	3931
CA3	DunedinPACE	1	7.1380782281502e-07	0.0233771509121423	1	0	3932
RP11-61E11.2	DunedinPACE	1	7.13844038957376e-07	0.0194499725115727	0	1	3933
TEPP	DunedinPACE	1	7.19777407768658e-07	0.0374973822364527	0	1	3934
LINC00937	DunedinPACE	1	7.22696050845447e-07	0.00958050393957907	0	1	3935
INPP5B	DunedinPACE	1	7.22855041828215e-07	0.0259501421948489	0	1	3936
CLDN5	DunedinPACE	1	7.32081953820524e-07	0.0181658872413565	0	1	3937
BSCL2, HNRNPUL2-BSCL2	DunedinPACE	1	7.32938796377738e-07	0.0116629331044775	0	1	3938
AC026954.6	DunedinPACE	1	7.36697003242649e-07	0.033915318578001	0	1	3939
SIRPB2	DunedinPACE	1	7.39747033678109e-07	0.0586478003961003	0	1	3940
TNNC2	DunedinPACE	1	7.41555713630282e-07	0.0787753876829681	0	1	3941
DYM	DunedinPACE	1	7.42776814876168e-07	0.0121752210744256	0	1	3942
KPNA6	DunedinPACE	1	7.45562664592647e-07	0.0228219484832207	0	1	3943
MAPK11	DunedinPACE	1	7.46929993204719e-07	0.0251003883797054	0	1	3944
EPB41L4A-AS2, EPB41L4A	DunedinPACE	1	7.51301006249761e-07	0.00784368027719524	0	1	3945
AC007879.3	DunedinPACE	1	7.52867177210311e-07	0.0854243068604399	0	1	3946
KIAA0141	DunedinPACE	1	7.58688580898404e-07	0.00732296034833681	0	1	3947
DACT3	DunedinPACE	1	7.59968393355896e-07	0.000952252033730536	0	1	3948
AGPAT3	DunedinPACE	1	7.65352847672938e-07	0.0522889594285269	0	1	3949
CTC-350I8.1, AFF4	DunedinPACE	1	7.70245575975298e-07	0.0102686763508102	0	1	3950
RP11-451H23.3	DunedinPACE	1	7.75404876140245e-07	0.0549484538676139	1	0	3951
NSMCE1	DunedinPACE	1	7.77487757428652e-07	0.0201167754372914	0	1	3952
AP000662.4, CLP1, YPEL4	DunedinPACE	1	7.7770800563015e-07	0.0466441311051779	0	1	3953
RNASE6	DunedinPACE	1	7.78871359976038e-07	0.0336528883241117	0	1	3954
C19orf35	DunedinPACE	1	7.79293734943509e-07	0.0221914528337701	0	1	3955
C1orf229	DunedinPACE	1	7.80701652117733e-07	0.0114898051201809	0	1	3956
RIPK1	DunedinPACE	1	7.85830332927641e-07	0.0323536337757624	0	1	3957
SHANK1	DunedinPACE	1	7.91378161204489e-07	0.00963204855908969	1	0	3958
CCL2, AC005549.3	DunedinPACE	1	7.95352630514368e-07	0.0301821481451357	0	1	3959
GDPD5	DunedinPACE	1	7.99928800675705e-07	0.0172327422181226	0	1	3960
RP5-882C2.2, UBTF	DunedinPACE	1	8.01110633402737e-07	0.0242888249658984	0	1	3961
GABRP	DunedinPACE	1	8.02975613581879e-07	0.0387192108591976	0	1	3962
AC005932.1, HOMER3	DunedinPACE	1	8.06959799960546e-07	0.00680507019571267	0	1	3963
RASL12	DunedinPACE	1	8.09247010489025e-07	0.0256395344283922	0	1	3964
BRD1	DunedinPACE	1	8.10539729136836e-07	0.0291233823443789	0	1	3965
RP11-276H7.2, EPHA2	DunedinPACE	1	8.2392312261808e-07	0.0200571392197507	0	1	3966
MARK2	DunedinPACE	1	8.28374461453292e-07	0.0171936184495419	0	1	3967
RARA, CTD-2267D19.2	DunedinPACE	1	8.28867159735028e-07	0.0333847232601861	0	1	3968
CRIP1, CRIP1	DunedinPACE	1	8.28881471867405e-07	0.0225284688338548	0	1	3969
SIAH1	DunedinPACE	1	8.36317796206891e-07	0.0146900338695065	0	1	3970
C2CD4A	DunedinPACE	1	8.38057431242802e-07	0.0236234347768926	0	1	3971
DNMBP-AS1, DNMBP	DunedinPACE	1	8.38553787334207e-07	0.0375929425080507	0	1	3972
PDGFD	DunedinPACE	1	8.39194361957197e-07	0.00808417687388979	0	1	3973
CHRM5, AVEN	DunedinPACE	1	8.4209572192601e-07	0.028338686724331	0	1	3974
ACLY	DunedinPACE	1	8.42667090210236e-07	0.0152970556078492	0	1	3975
SPON1	DunedinPACE	1	8.42775019872763e-07	0.0134014418949861	0	1	3976
HHEX	DunedinPACE	1	8.43278521953235e-07	0.0413888177806771	0	1	3977
NR1H3, MADD	DunedinPACE	1	8.43873215239914e-07	0.0180959536693872	0	1	3978
NR4A3	DunedinPACE	1	8.51294867218885e-07	0.0359507214360101	0	1	3979
APOA1-AS, APOA1	DunedinPACE	1	8.51672239440739e-07	0.0380488311652077	0	1	3980
RNF216	DunedinPACE	1	8.54023676361554e-07	0.0114659947977272	0	1	3981
ELF3, RP11-465N4.4	DunedinPACE	1	8.56751600587079e-07	0.0433907443895381	0	1	3982
KCNS2, STK3	DunedinPACE	1	8.61565536108543e-07	0.0283655998130711	1	0	3983
RP1-170O19.20, HOXA10, HOXA11	DunedinPACE	1	8.6160469085312e-07	0.0164093736903383	0	1	3984
MINPP1	DunedinPACE	1	8.67040398101346e-07	0.013823408695786	0	1	3985
GNG11	DunedinPACE	1	8.67284752906506e-07	0.0346595465715493	0	1	3986
CAPN3, RP11-164J13.1	DunedinPACE	1	8.68267510574676e-07	0.0669947342052399	0	1	3987
CCT6B	DunedinPACE	1	8.68267510574676e-07	0.031500544069551	0	1	3988
RP11-7I15.4, KCTD14, NDUFC2-KCTD14	DunedinPACE	1	8.68606922208222e-07	0.033848988210654	0	1	3989
TELO2	DunedinPACE	1	8.74096155179371e-07	0.0491333026872105	0	1	3990
PDXK	DunedinPACE	1	8.76744303972081e-07	0.0222395590847923	0	1	3991
THUMPD2	DunedinPACE	1	8.80956413912731e-07	0.0318620667033865	0	1	3992
CXCL6	DunedinPACE	1	8.80956413912731e-07	0.0155315472833407	0	1	3993
TRAM2-AS1, TRAM2	DunedinPACE	1	8.83444979235941e-07	0.0199297482253655	0	1	3994
RP11-20I20.4, SPON2	DunedinPACE	1	8.85418426537289e-07	0.0232726915305623	0	1	3995
EFCC1, KIAA1257	DunedinPACE	1	8.93539252789539e-07	0.0317166306316205	0	1	3996
MS4A15	DunedinPACE	1	8.9381613909881e-07	0.0336969674745267	0	1	3997
GALE	DunedinPACE	1	8.99803555035461e-07	0.011139115741262	0	1	3998
ERBB3	DunedinPACE	1	9.02390295364732e-07	0.0152380390803337	0	1	3999
MIR1539, RPL17-C18orf32, RPL17, SNORD58B	DunedinPACE	1	9.02804977348688e-07	0.0114099381485098	0	1	4000
RP11-34F13.3	DunedinPACE	1	9.08743799554279e-07	0.0338959066931842	0	1	4001
RAB42, TAF12	DunedinPACE	1	9.24300938732531e-07	0.0230183354871081	0	1	4002
SQSTM1, MGAT4B	DunedinPACE	1	9.24483221174931e-07	0.0158331284556817	0	1	4003
MCAT	DunedinPACE	1	9.28474218596035e-07	0.0245024790631538	0	1	4004
COL9A3	DunedinPACE	1	9.30692697069306e-07	0.0129576015021455	0	1	4005
RP11-77K12.1, TMEM170A	DunedinPACE	1	9.3394208037901e-07	0.0132825174925017	0	1	4006
MAPK8IP1, RP11-618K13.2, C11orf94	DunedinPACE	1	9.376000697831e-07	0.028895385299719	0	1	4007
FAM47E-STBD1, FAM47E-STBD1	DunedinPACE	1	9.40000918229034e-07	0.0222760271167372	0	1	4008
FAM181B	DunedinPACE	1	9.41116663074731e-07	0.00128906894602709	0	1	4009
RP11-304F15.3, TAC4	DunedinPACE	1	9.41688666650681e-07	0.0272979043713661	0	1	4010
TMEM165, CLOCK	DunedinPACE	1	9.4351943235931e-07	0.0292711822189164	0	1	4011
ATP6V0E2, ATP6V0E2-AS1	DunedinPACE	1	9.43839479292337e-07	0.0344321048039223	0	1	4012
CD3EAP, ERCC1	DunedinPACE	1	9.44323211624145e-07	0.0573844435740415	0	1	4013
BZW1, AC007163.6	DunedinPACE	1	9.45564188970245e-07	0.0367704400461918	0	1	4014
KLF2	DunedinPACE	1	9.48022254071613e-07	0.0539889703788106	1	0	4015
AP000439.1	DunedinPACE	1	9.6005137222821e-07	0.122557938362045	1	0	4016
AC007009.1, AC007128.1, ICA1	DunedinPACE	1	9.69354775058016e-07	0.0177981150672596	0	1	4017
EPN3	DunedinPACE	1	9.69354775058016e-07	0.0206225110998575	0	1	4018
TSPAN4, RP11-1391J7.1	DunedinPACE	1	9.84788902772226e-07	0.0553297391641607	0	1	4019
IPCEF1	DunedinPACE	1	9.88209703659856e-07	0.0851280041122902	0	1	4020
CLCN6	DunedinPACE	1	9.91431281168297e-07	0.0250089436146871	0	1	4021
IL1R2	DunedinPACE	1	9.92471366199784e-07	0.0743489413017244	0	1	4022
SHROOM1	DunedinPACE	1	9.93249628702886e-07	0.0238102735237197	0	1	4023
SNX21, TNNC2	DunedinPACE	1	9.94310540824843e-07	0.0319649792391508	0	1	4024
PATE3	DunedinPACE	1	9.96405374502897e-07	0.0322533955430541	0	1	4025
ZNF627, ACP5	DunedinPACE	1	1.00273179364126e-06	0.0054131790527519	0	1	4026
NARF, RP13-20L14.6	DunedinPACE	1	1.00338653702238e-06	0.0204883489225269	0	1	4027
MIR1208	DunedinPACE	1	1.00888206433373e-06	0.090726432666526	0	1	4028
APITD1-CORT, APITD1, RP4-736L20.3	DunedinPACE	1	1.01063994845773e-06	0.0260603146872618	0	1	4029
NXN	DunedinPACE	1	1.01225661291902e-06	0.00350605050294905	0	1	4030
DDX42, FTSJ3	DunedinPACE	1	1.0128659015371e-06	0.0757900150835805	0	1	4031
PSMG1	DunedinPACE	1	1.01644077737684e-06	0.0580392523992409	0	1	4032
RP11-54O7.3	DunedinPACE	1	1.01730369696108e-06	0.0261598069535122	0	1	4033
SLC27A2, ATP8B4	DunedinPACE	1	1.01730369696108e-06	0.0294549458869195	0	1	4034
TRIM15, TRIM10	DunedinPACE	1	1.01747559571776e-06	0.0243346980093153	0	1	4035
DDAH2, CLIC1	DunedinPACE	1	1.01842113532925e-06	0.0147220274606187	0	1	4036
CYP4F12	DunedinPACE	1	1.01849192924401e-06	0.0259136142834217	0	1	4037
RP11-145E17.2	DunedinPACE	1	1.02075189222607e-06	0.0410438112110553	0	1	4038
SUV420H1	DunedinPACE	1	1.02109532380618e-06	0.00366146989416551	1	0	4039
TEX264	DunedinPACE	1	1.02448287282341e-06	0.0163185296347658	0	1	4040
OLAH, DCLRE1CP1	DunedinPACE	1	1.02546213958794e-06	0.0105265108196171	0	1	4041
TMEM191C	DunedinPACE	1	1.02694875745411e-06	0.017641680270189	0	1	4042
GPR116	DunedinPACE	1	1.0278340454782e-06	0.0313071357639121	0	1	4043
RUFY4	DunedinPACE	1	1.02812165031926e-06	0.0296760546161304	0	1	4044
NNAT, BLCAP	DunedinPACE	1	1.0327628389858e-06	0.0374873317844282	0	1	4045
ZNF704	DunedinPACE	1	1.03846106154948e-06	0.0240662628839071	0	1	4046
IQGAP2, F2RL2	DunedinPACE	1	1.04009052317558e-06	0.0769271069437375	0	1	4047
MORN3	DunedinPACE	1	1.05030350663417e-06	0.0235397274411279	0	1	4048
RPP25L	DunedinPACE	1	1.06811730556982e-06	0.00689244738391209	0	1	4049
C22orf46	DunedinPACE	1	1.06942987391153e-06	0.0233075516103238	0	1	4050
RP11-468E2.6, FITM1	DunedinPACE	1	1.07233710540002e-06	0.011286868911146	1	0	4051
SNRPD3, GUCD1	DunedinPACE	1	1.07553004124326e-06	0.00443407544076873	0	1	4052
TRAP1	DunedinPACE	1	1.07729472219165e-06	0.027893512072338	0	1	4053
RP11-968A15.8, COPZ1, MIR148B	DunedinPACE	1	1.07863862332166e-06	0.0229407678985548	0	1	4054
MCC	DunedinPACE	1	1.07863862332166e-06	0.00561105081526738	0	1	4055
RP11-1105O14.1, CSGALNACT1	DunedinPACE	1	1.08413095834248e-06	0.0214328137959484	0	1	4056
CCDC68	DunedinPACE	1	1.08423457108527e-06	0.0586312783340283	0	1	4057
NBPF3, PFN1P10	DunedinPACE	1	1.08438628376032e-06	0.0266593355464978	0	1	4058
MLC1	DunedinPACE	1	1.08547350071485e-06	0.0272612816284357	0	1	4059
METTL9, IGSF6	DunedinPACE	1	1.09009895675977e-06	0.106856368977189	0	1	4060
OSBPL6	DunedinPACE	1	1.09095330344262e-06	0.0541762358942264	0	1	4061
TMEM63B	DunedinPACE	1	1.09370318175373e-06	0.0191625151649162	0	1	4062
GLRX5, SNHG10, SCARNA13	DunedinPACE	1	1.09695219880527e-06	0.0488384877706392	0	1	4063
CKM	DunedinPACE	1	1.10042330242194e-06	0.00143854039603572	1	0	4064
TTC31, CCDC142	DunedinPACE	1	1.10144125844458e-06	0.0150083487663685	0	1	4065
BEND3	DunedinPACE	1	1.10301543581978e-06	0.0156694547907965	0	1	4066
DCUN1D2-AS, DCUN1D2	DunedinPACE	1	1.10401727256737e-06	0.0404264793196471	0	1	4067
MTF1	DunedinPACE	1	1.10600124573366e-06	0.00935677834428468	0	1	4068
AXL	DunedinPACE	1	1.12249031191583e-06	0.040096988757535	0	1	4069
PI4KA	DunedinPACE	1	1.1253209855122e-06	0.0497044364688787	0	1	4070
WDR20	DunedinPACE	1	1.13010561342071e-06	0.0996471418885578	0	1	4071
DNM3	DunedinPACE	1	1.13059219786327e-06	0.00923470155917762	0	1	4072
EIF3B	DunedinPACE	1	1.1324474092171e-06	0.0049634576565421	0	1	4073
MEX3B	DunedinPACE	1	1.13354419094662e-06	0.00600152945399552	0	1	4074
RBM24	DunedinPACE	1	1.13471074818179e-06	0.0192146804833518	0	1	4075
SLC6A18	DunedinPACE	1	1.13658352575941e-06	0.0679423451747745	1	0	4076
VPS9D1-AS1, VPS9D1	DunedinPACE	1	1.13748453290039e-06	0.0127614919609914	0	1	4077
RP11-363D14.1	DunedinPACE	1	1.13828302347198e-06	0.00498407688788993	0	1	4078
RPL18A, SNORA68	DunedinPACE	1	1.1384010519559e-06	0.023675721730361	0	1	4079
BDH2	DunedinPACE	1	1.1384010519559e-06	0.02487699344853	0	1	4080
CTBP1	DunedinPACE	1	1.13922352796724e-06	0.0326236667927518	0	1	4081
LAIR2	DunedinPACE	1	1.14848288133369e-06	0.00174012260948277	0	1	4082
RP11-503N18.1	DunedinPACE	1	1.15327975798724e-06	0.0813007753318293	0	1	4083
SPPL2B, LSM7	DunedinPACE	1	1.1594047223101e-06	0.0144638288973257	0	1	4084
HIF3A	DunedinPACE	1	1.15978104207673e-06	0.00738594674949957	0	1	4085
HMHA1	DunedinPACE	1	1.15989269228109e-06	0.0740598339315874	1	0	4086
CAMP	DunedinPACE	1	1.16051627808637e-06	0.0337436252630715	0	1	4087
CD1C	DunedinPACE	1	1.16194489330419e-06	0.0467450320501489	1	0	4088
AC098617.1, SDPR	DunedinPACE	1	1.1641631313279e-06	0.0263721648389336	0	1	4089
NEIL1	DunedinPACE	1	1.16945108170098e-06	0.0247442390328012	0	1	4090
RP11-101E3.5, NUP188	DunedinPACE	1	1.17142355557345e-06	0.0197817504118418	0	1	4091
CPD	DunedinPACE	1	1.17312455999984e-06	0.0191409527454648	0	1	4092
OXA1L	DunedinPACE	1	1.17611375200814e-06	0.0254107084548496	0	1	4093
AC007880.1	DunedinPACE	1	1.17946931055887e-06	0.045421480234958	0	1	4094
NBEA	DunedinPACE	1	1.18374020980898e-06	0.00289563644421371	0	1	4095
RP5-991G20.1, ZFHX3, AC004943.1	DunedinPACE	1	1.18742346661028e-06	0.0216796784455913	0	1	4096
MPV17L, RP11-1021N1.1	DunedinPACE	1	1.19285139373638e-06	0.02743234815563	0	1	4097
ZNF521	DunedinPACE	1	1.1996557574087e-06	0.0652904730824432	0	1	4098
RP11-310H4.1, VOPP1	DunedinPACE	1	1.20568255631166e-06	0.0151293530911775	0	1	4099
PRIMPOL, CASP3	DunedinPACE	1	1.20646057522103e-06	0.0136400539198379	0	1	4100
ITGA9	DunedinPACE	1	1.20737701415014e-06	0.0394184032391771	0	1	4101
MYLK-AS2, MYLK	DunedinPACE	1	1.20814225561222e-06	0.0404495761365228	0	1	4102
GGCT	DunedinPACE	1	1.21110935243274e-06	0.00868109656840035	0	1	4103
NEBL-AS1	DunedinPACE	1	1.21569572013534e-06	0.0488815162314601	0	1	4104
RBPJL	DunedinPACE	1	1.21927872181022e-06	0.0335838472640991	0	1	4105
GFRA2	DunedinPACE	1	1.21935250429791e-06	0.00147603302966239	0	1	4106
TULP1	DunedinPACE	1	1.22052743081095e-06	0.0218090086386573	0	1	4107
SOAT2	DunedinPACE	1	1.22353237946094e-06	0.0234228649183611	1	0	4108
TCEB1P2, TYRO3	DunedinPACE	1	1.22532530894865e-06	0.0191465282033796	0	1	4109
AKAP13	DunedinPACE	1	1.23016391385837e-06	0.12503681059737	0	1	4110
DIRC2	DunedinPACE	1	1.23431744647201e-06	0.0334252820763409	0	1	4111
CDC14B	DunedinPACE	1	1.23727901313864e-06	0.039245428980059	0	1	4112
LRFN3	DunedinPACE	1	1.238422624392e-06	0.0181198100461318	1	0	4113
FKBP10, LEPREL4	DunedinPACE	1	1.24110615555712e-06	0.0110909673068493	0	1	4114
C12orf68	DunedinPACE	1	1.24200395157535e-06	0.0096420708078863	0	1	4115
RP13-870H17.3	DunedinPACE	1	1.24502873952293e-06	0.0424715022446469	0	1	4116
KCNA3	DunedinPACE	1	1.24575602258239e-06	0.0371753256840362	0	1	4117
C17orf67	DunedinPACE	1	1.24726321425485e-06	0.0296392881980449	0	1	4118
REC8	DunedinPACE	1	1.2539990719825e-06	0.0269569328642524	0	1	4119
ACAP2	DunedinPACE	1	1.25542264914189e-06	0.0339372369857076	0	1	4120
RP11-387H17.4, ORMDL3	DunedinPACE	1	1.25577450660899e-06	0.0261340847605194	0	1	4121
CTD-2134A5.4	DunedinPACE	1	1.25889257270416e-06	0.0430699193499858	0	1	4122
NUDT6	DunedinPACE	1	1.25889257270416e-06	0.0504530838394326	0	1	4123
KCNN1	DunedinPACE	1	1.26243400871676e-06	0.0694204038057087	0	1	4124
CTD-2210P24.4	DunedinPACE	1	1.26317924299836e-06	0.0113081199516226	0	1	4125
RNF216, RNF216-IT1	DunedinPACE	1	1.26536466103992e-06	0.0672275856479805	0	1	4126
TES	DunedinPACE	1	1.28361148623754e-06	0.0038760867476508	0	1	4127
RP11-506H20.1	DunedinPACE	1	1.2844819298921e-06	0.0109998242923869	0	1	4128
SLC22A18AS	DunedinPACE	1	1.29305429433284e-06	0.00922339579526978	0	1	4129
CDR2	DunedinPACE	1	1.29569703332295e-06	0.011699800641761	1	0	4130
PIGV	DunedinPACE	1	1.31455809560125e-06	0.00398740309050771	0	1	4131
AC062028.1	DunedinPACE	1	1.31455809560125e-06	0.0302962460694248	0	1	4132
TTC36, RP11-770J1.3	DunedinPACE	1	1.31455809560125e-06	0.0324608035696787	0	1	4133
FUT6	DunedinPACE	1	1.31636347865757e-06	0.0492874437971856	0	1	4134
SAFB, SAFB2	DunedinPACE	1	1.3190465136883e-06	0.00869314888421271	0	1	4135
OSM	DunedinPACE	1	1.3235821308768e-06	0.00923503067377236	0	1	4136
SORT1	DunedinPACE	1	1.33054456245182e-06	0.0465033008923099	0	1	4137
CD177	DunedinPACE	1	1.33460926486241e-06	0.0708021580370635	0	1	4138
BMP1	DunedinPACE	1	1.33735386873143e-06	0.0171283011214138	0	1	4139
PCMTD2	DunedinPACE	1	1.33937811947875e-06	0.0177574209648431	0	1	4140
SERTAD3	DunedinPACE	1	1.34241284562252e-06	0.0475180908475456	0	1	4141
TIMM10B, TIMM10B, ARFIP2	DunedinPACE	1	1.34722181242924e-06	0.00874939742241283	0	1	4142
FMN1	DunedinPACE	1	1.34734287740833e-06	0.0427298258757664	0	1	4143
RP11-428C19.4, E2F8	DunedinPACE	1	1.35002982726514e-06	0.00975350379615982	0	1	4144
PTMS	DunedinPACE	1	1.35566578763649e-06	0.0616406055737839	0	1	4145
ARHGEF40	DunedinPACE	1	1.35786032606679e-06	0.0558553969361337	0	1	4146
IGF2BP1	DunedinPACE	1	1.3582137924553e-06	0.0628832584746413	0	1	4147
POLD2	DunedinPACE	1	1.36774729670395e-06	0.0179279118416213	0	1	4148
EMR3	DunedinPACE	1	1.36851395638569e-06	0.0444762942261868	0	1	4149
AC005336.4	DunedinPACE	1	1.38102683727498e-06	0.0233057830846974	0	1	4150
DLGAP1	DunedinPACE	1	1.38301496086149e-06	0.0330726566049084	0	1	4151
C6orf10	DunedinPACE	1	1.3944214575136e-06	0.0554656599332555	0	1	4152
SRXN1, RP5-850E9.3	DunedinPACE	1	1.39469479944836e-06	0.0190965669289247	0	1	4153
RP11-359P5.1	DunedinPACE	1	1.39812025173803e-06	0.00395923833676287	0	1	4154
ASS1	DunedinPACE	1	1.39950958636253e-06	0.0103136449909265	0	1	4155
ATP9A	DunedinPACE	1	1.39950958636253e-06	0.0365854386484402	0	1	4156
CTD-2369P2.10, FDX1L, CTD-2369P2.12, RAVER1	DunedinPACE	1	1.40454517289763e-06	0.0154565445490552	0	1	4157
NR2F6, AC010646.3	DunedinPACE	1	1.41160648743821e-06	0.0246446944761529	0	1	4158
RP11-395L14.5, RP11-395L14.4	DunedinPACE	1	1.41365061689968e-06	0.0538434055437321	0	1	4159
THOC7	DunedinPACE	1	1.42061948658426e-06	0.0116838545707111	0	1	4160
XKR6, MIR598	DunedinPACE	1	1.42859059573317e-06	0.0183041750220587	0	1	4161
FMNL2	DunedinPACE	1	1.43540336378313e-06	0.0195666902126995	0	1	4162
WDR11-AS1	DunedinPACE	1	1.43643491793884e-06	0.025982985727873	0	1	4163
SKA1	DunedinPACE	1	1.43802311178165e-06	0.0140705127385059	0	1	4164
AP1M1	DunedinPACE	1	1.44054215769151e-06	0.0064994153800023	0	1	4165
RQCD1	DunedinPACE	1	1.4412106962769e-06	0.0415520427359285	0	1	4166
WFIKKN1	DunedinPACE	1	1.44349307451347e-06	0.030894407155303	0	1	4167
KIFC2	DunedinPACE	1	1.44362770745277e-06	0.0276545755834573	0	1	4168
TRABD2B	DunedinPACE	1	1.44702144977683e-06	0.0383837281204612	0	1	4169
CD33	DunedinPACE	1	1.45287610499307e-06	0.0378194675692938	0	1	4170
ITSN2	DunedinPACE	1	1.45393696475193e-06	0.093454839181564	0	1	4171
CTC-490E21.12	DunedinPACE	1	1.46147435319739e-06	0.0212348094031374	0	1	4172
