outcome,build,nsnp,beta,se,pval,fdr
HSP90B1_P14625_OID20829_v1_Neurology,GRCh37,84,0.0970095334404169,0.00965293108135345,9.21018085503781e-24,2.0765705162009e-23
PARK7_Q99497_OID21160_v1_Neurology,GRCh37,84,0.09239734196407,0.00919468649471178,9.28107705748639e-24,2.09061215798162e-23
NENF_Q9UMX5_OID31354_v1_Oncology_II,GRCh37,84,-0.0951686922812895,0.009477340634574,9.99281207463875e-24,2.2488462052944e-23
PCDH7_O60245_OID31456_v1_Oncology_II,GRCh37,84,-0.0930514112378621,0.00927112361040037,1.05141212821033e-23,2.36397203247291e-23
ACADM_P11310_OID31277_v1_Oncology_II,GRCh37,84,-0.0952848233012864,0.00949803270497529,1.10194479000015e-23,2.47529450050034e-23
NPM1_P06748_OID20961_v1_Neurology,GRCh37,84,0.170080077273899,0.0170094174992446,1.53677845713177e-23,3.44886636170368e-23
HLA-E_P13747_OID20532_v1_Inflammation,GRCh37,84,-0.0866394255551113,0.00866557989830632,1.55332459199346e-23,3.48277768962674e-23
IGFBPL1_Q8WX77_OID20155_v1_Cardiometabolic,GRCh37,84,0.0818920073124394,0.00819925764944019,1.72478823689522e-23,3.8636530588253e-23
LRIG3_Q6UXM1_OID30450_v1_Inflammation_II,GRCh37,84,0.0945852062941614,0.00947267397949696,1.77196064791754e-23,3.96566100723981e-23
RASSF2_P50749_OID21194_v1_Oncology,GRCh37,84,0.0927270645668991,0.00928776751011583,1.79488278174548e-23,4.01325864379219e-23
GALNT7_Q86SF2_OID21377_v1_Oncology,GRCh37,84,0.0922361903994532,0.00924884468028504,2.00645576457339e-23,4.48219307997702e-23
LTBP3_Q9NS15_OID21191_v1_Oncology,GRCh37,84,-0.0867757489573815,0.00870355685742983,2.05922004883435e-23,4.59583057817124e-23
TIGIT_Q495A1_OID31320_v1_Oncology_II,GRCh37,84,0.0949341410673286,0.0095284217314381,2.20704989922627e-23,4.92123442603211e-23
IGFBP4_P22692_OID21158_v1_Neurology,GRCh37,84,0.08793912845296,0.00883462971041243,2.42459886154423e-23,5.40135614151177e-23
NFATC1_O95644_OID20545_v1_Inflammation,GRCh37,84,-0.0905825581069406,0.00910746842003759,2.62617400311197e-23,5.84504415738499e-23
TARM1_B6A8C7_OID30937_v1_Neurology_II,GRCh37,84,-0.0953694363267665,0.00959281771688522,2.73959461550218e-23,6.09189416792694e-23
GAGE2A_Q6NT46_OID31199_v1_Oncology_II,GRCh37,84,-0.0959519951796625,0.00966132548533492,3.03482238391687e-23,6.74219698111934e-23
ST8SIA1_Q92185_OID30442_v1_Inflammation_II,GRCh37,84,-0.0952918984816626,0.00960010763616,3.2045816171405e-23,7.11282250977387e-23
TRIM58_Q8NG06_OID31429_v1_Oncology_II,GRCh37,84,-0.091562841112724,0.00924078521873,3.82127586314016e-23,8.47387133818832e-23
RBPMS_Q93062_OID30507_v1_Inflammation_II,GRCh37,84,-0.0947683293812987,0.00958360994467033,4.6658185771294e-23,1.03372382357223e-22
PSRC1_Q6PGN9_OID21169_v1_Oncology,GRCh37,84,0.0934202434128153,0.00945581034815903,5.1002865957819e-23,1.12895029939479e-22
RHOC_P08134_OID20950_v1_Neurology,GRCh37,84,-0.0926139896542736,0.00939198754456557,6.14604868588658e-23,1.35821983607297e-22
CIT_O14578_OID30970_v1_Neurology_II,GRCh37,84,0.0921167738401399,0.00934158362337198,6.14726042872267e-23,1.35821983607297e-22
PCARE_A6NGG8_OID30838_v1_Neurology_II,GRCh37,84,-0.0945919819115961,0.00960292527174107,6.83193571350429e-23,1.50812338862251e-22
EP300_Q09472_OID30438_v1_Inflammation_II,GRCh37,84,-0.0944264270607214,0.00958989217933948,7.10053815881542e-23,1.56599141575329e-22
FGF3_P11487_OID30544_v1_Inflammation_II,GRCh37,84,-0.0945836251680602,0.00960852299579888,7.29608746404193e-23,1.6076574194156e-22
GRAP2_O75791_OID20192_v1_Cardiometabolic,GRCh37,84,-0.0916495419267303,0.00931871410107992,7.95685628069911e-23,1.75166364219383e-22
EIF4G3_O43432_OID31022_v1_Neurology_II,GRCh37,84,-0.0909368857092195,0.00925504675863917,8.73056268450482e-23,1.92024887330995e-22
EIF1AX_P47813_OID31125_v1_Neurology_II,GRCh37,84,-0.0927579084019576,0.00944060679050091,8.7510181415179e-23,1.92300453001109e-22
MET_P08581_OID20269_v1_Cardiometabolic,GRCh37,84,-0.0864806849650119,0.0088065133580063,9.22682895721334e-23,2.02572733485969e-22
REG3A_Q06141_OID20258_v1_Cardiometabolic,GRCh37,84,-0.0864282871994819,0.00880215922331052,9.32760941168804e-23,2.04600184744622e-22
CX3CL1_P78423_OID20976_v1_Neurology,GRCh37,84,-0.090178775284913,0.0091882307659924,9.74272097716064e-23,2.13512566310675e-22
IL12A_IL12B_P29459_P29460_OID21327_v1_Oncology,GRCh37,84,0.0828582047992926,0.00844397202419935,9.92713068776067e-23,2.17357572639958e-22
ERBIN_Q96RT1_OID21323_v1_Oncology,GRCh37,84,-0.091430080958516,0.0093444680338843,1.31362698066717e-22,2.87363305238823e-22
MYDGF_Q969H8_OID30313_v1_Cardiometabolic_II,GRCh37,84,-0.0910623494094042,0.00932443476720122,1.57563375182181e-22,3.44368241614388e-22
HLA-A_P04439_OID31048_v1_Neurology_II,GRCh37,84,-0.0528486143492048,0.00541569048141077,1.69769687289684e-22,3.70712206448942e-22
ROR1_Q01973_OID20224_v1_Cardiometabolic,GRCh37,84,-0.0863746984110354,0.00885338878951539,1.73677765767847e-22,3.78904909849637e-22
LPA_P08519_OID30747_v1_Inflammation_II,GRCh37,84,0.0719738319721701,0.00739505445821283,2.18713470040946e-22,4.76728551949089e-22
NPR1_P16066_OID30116_v1_Cardiometabolic_II,GRCh37,84,-0.0934031963482905,0.00960991201863139,2.49088588585008e-22,5.42449655212952e-22
PM20D1_Q6GTS8_OID20149_v1_Cardiometabolic,GRCh37,84,-0.0695369452153344,0.00717550059787808,3.29662237303105e-22,7.17274069683708e-22
TIE1_P35590_OID20303_v1_Cardiometabolic,GRCh37,84,-0.0843594624843462,0.00870873960752504,3.43247948155879e-22,7.46164446439214e-22
UBXN1_Q04323_OID30654_v1_Inflammation_II,GRCh37,84,0.0898004748783189,0.00928749766102825,4.08494634029006e-22,8.87204997452434e-22
KLK1_P06870_OID21499_v1_Oncology,GRCh37,84,-0.0667455981731471,0.00690314334905758,4.08866066236244e-22,8.87217421009953e-22
EGF_P01133_OID20698_v1_Inflammation,GRCh37,84,-0.090328560448821,0.00934438888651124,4.17996082194151e-22,9.06218494551395e-22
GPI_P06744_OID30680_v1_Inflammation_II,GRCh37,84,-0.0898682464999855,0.00930507753124691,4.54744816869277e-22,9.85009755111488e-22
NAPRT_Q6XQN6_OID31114_v1_Neurology_II,GRCh37,84,0.0874634000569138,0.00905675555895839,4.57969650665653e-22,9.91110055767061e-22
ELN_P15502_OID30301_v1_Cardiometabolic_II,GRCh37,84,-0.0668575462662289,0.00692546491733767,4.73343386645944e-22,1.0234679643521e-21
NTF4_P34130_OID21208_v1_Oncology,GRCh37,84,0.0921825039353415,0.00955140516297325,4.85847080148756e-22,1.04956813574433e-21
PEBP1_P30086_OID21087_v1_Neurology,GRCh37,84,0.0882422276095955,0.00914447528035157,4.92585162743779e-22,1.06317758435624e-21
EFCAB2_Q5VUJ9_OID31313_v1_Oncology_II,GRCh37,84,-0.0880736952975192,0.00913701760136799,5.46028742579887e-22,1.17748064844338e-21
SYTL4_Q96C24_OID30339_v1_Cardiometabolic_II,GRCh37,84,-0.0901897507700764,0.00935927684519094,5.61207957529726e-22,1.2091389919779e-21
MAPKAPK2_P49137_OID31293_v1_Oncology_II,GRCh37,84,-0.0897706006841395,0.00933982298420928,7.14333793829975e-22,1.53768747456213e-21
RBP5_P82980_OID21369_v1_Oncology,GRCh37,84,-0.0846295869942399,0.00881498550437716,7.94421530671008e-22,1.70856971046797e-21
CLEC4A_Q9UMR7_OID20573_v1_Inflammation,GRCh37,84,0.0832602856855854,0.00868677264983782,9.27085435237706e-22,1.99212512478891e-21
WASHC3_Q9Y3C0_OID31123_v1_Neurology_II,GRCh37,84,-0.0881725131460219,0.00920190625452417,9.51988905623476e-22,2.04382750888721e-21
IFNL2_Q8IZJ0_OID30791_v1_Neurology_II,GRCh37,84,-0.0920393268011188,0.00961531341638849,1.04694226549505e-21,2.24569578787886e-21
PLXDC1_Q8IUK5_OID21258_v1_Oncology,GRCh37,84,0.0910561627396,0.00953091634233021,1.25063116833372e-21,2.68023958867279e-21
HBZ_P02008_OID30307_v1_Cardiometabolic_II,GRCh37,84,0.0622807732535452,0.00652067545359418,1.28108127326046e-21,2.7430742885524e-21
KLK13_Q9UKR3_OID21291_v1_Oncology,GRCh37,84,0.0824730506572536,0.00867186231681987,1.89894737777631e-21,4.0624747252957e-21
CMC1_Q7Z7K0_OID30360_v1_Cardiometabolic_II,GRCh37,84,-0.0883988492083041,0.0092988872795107,1.97393886810076e-21,4.21918563349114e-21
TNFRSF10C_O14798_OID20265_v1_Cardiometabolic,GRCh37,84,-0.0690833038617393,0.00726769945793436,1.99040135720332e-21,4.25062825050639e-21
FABP6_P51161_OID20076_v1_Cardiometabolic,GRCh37,84,-0.088220485185438,0.00929416458319559,2.26579049436103e-21,4.83448349984157e-21
IMMT_Q16891_OID31397_v1_Oncology_II,GRCh37,84,-0.0867483890003738,0.00914866626007423,2.49263105009004e-21,5.31381628077191e-21
NME3_Q13232_OID20789_v1_Inflammation,GRCh37,84,0.0866904271293645,0.00916364469297378,3.07189414414913e-21,6.54294573635276e-21
KLK12_Q9UKR0_OID21201_v1_Oncology,GRCh37,84,-0.0523792422338079,0.00555276255355016,3.98501612016268e-21,8.48039395396024e-21
OXCT1_P55809_OID30227_v1_Cardiometabolic_II,GRCh37,84,-0.08951824451416,0.00949003080127438,3.99011543192828e-21,8.48380371416128e-21
CLEC4D_Q8WXI8_OID20609_v1_Inflammation,GRCh37,84,0.0803701401602201,0.00853412790765409,4.61960610827123e-21,9.81362908814886e-21
TMED8_Q6PL24_OID31462_v1_Oncology_II,GRCh37,84,-0.0874664041939012,0.00928789402601465,4.63064185334308e-21,9.82846643587954e-21
WNT9A_O14904_OID20460_v1_Inflammation,GRCh37,84,-0.0801672248787842,0.00851675124108468,4.82688797064681e-21,1.02360403992912e-20
ZNF830_Q96NB3_OID31350_v1_Oncology_II,GRCh37,84,-0.0880158470805531,0.00936565228004598,5.57542556211721e-21,1.18082455545438e-20
CSH1_P0DML2_OID30667_v1_Inflammation_II,GRCh37,84,0.089006271843261,0.00947109122760346,5.57800882337477e-21,1.18082455545438e-20
KLRD1_Q13241_OID20632_v1_Inflammation,GRCh37,84,-0.0792759670232389,0.00843680258176746,5.6436752154071e-21,1.19368405166326e-20
HTR1B_P28222_OID30866_v1_Neurology_II,GRCh37,84,-0.0905809815524287,0.00964230114592705,5.76954038680739e-21,1.21924259393682e-20
MBL2_P11226_OID30759_v1_Inflammation_II,GRCh37,84,0.0578580680588936,0.00616420788692606,6.22442609691832e-21,1.31422608451905e-20
TMEM132A_Q24JP5_OID30287_v1_Cardiometabolic_II,GRCh37,84,-0.0803357789154373,0.00855997635866238,6.28884936099313e-21,1.32667378693646e-20
SIGLEC15_Q6ZMC9_OID20812_v1_Neurology,GRCh37,84,0.0902463268261008,0.00961687603909056,6.34184661403739e-21,1.33669156261118e-20
NXPE4_Q6UWF7_OID30076_v1_Cardiometabolic_II,GRCh37,84,-0.0904857468435278,0.00965288095409734,6.98592323556893e-21,1.47116751471269e-20
SPINT2_O43291_OID20720_v1_Inflammation,GRCh37,84,-0.0851477668741763,0.00911245156496537,9.26638650164781e-21,1.94971844345166e-20
WWP2_O00308_OID20926_v1_Neurology,GRCh37,84,0.0858399207708822,0.00919279621876627,9.84142762731025e-21,2.06891710778637e-20
PDZK1_Q5T2W1_OID30550_v1_Inflammation_II,GRCh37,84,-0.0878779421774817,0.00941505545458959,1.02172658411324e-20,2.14606813251838e-20
VMO1_Q7Z5L0_OID21381_v1_Oncology,GRCh37,84,0.0855169143573571,0.0091749062295394,1.15531815991553e-20,2.42456907954591e-20
PMVK_Q15126_OID20850_v1_Neurology,GRCh37,84,-0.088294225111761,0.0094771436134731,1.20191539115634e-20,2.52017868534597e-20
KCNC4_Q03721_OID30813_v1_Neurology_II,GRCh37,84,0.0895522951693458,0.00961245478923984,1.2049378326811e-20,2.52433435413156e-20
TPSG1_Q9NRR2_OID30424_v1_Inflammation_II,GRCh37,84,-0.0898617719561078,0.00964799448842101,1.2306448814284e-20,2.5759659036629e-20
CSDE1_O75534_OID30183_v1_Cardiometabolic_II,GRCh37,84,-0.088592799241526,0.00952133736101617,1.34422730658353e-20,2.81128917738934e-20
CLSPN_Q9HAW4_OID20831_v1_Neurology,GRCh37,84,-0.0893546268735861,0.00960372281312613,1.3504858504345e-20,2.8219454549131e-20
REPS1_Q96D71_OID30496_v1_Inflammation_II,GRCh37,84,-0.0892293277577148,0.00959161986181363,1.36740332387537e-20,2.85483688788438e-20
HDDC2_Q7Z4H3_OID31447_v1_Oncology_II,GRCh37,84,0.0752434266002165,0.00809535801494786,1.47707220119055e-20,3.08114975072078e-20
FES_P07332_OID21207_v1_Oncology,GRCh37,84,0.0884113140057332,0.00951218414972648,1.47853165678025e-20,3.08154450115884e-20
CXCL13_O43927_OID21024_v1_Neurology,GRCh37,84,-0.0867682562434145,0.00933648648289363,1.49353649786818e-20,3.11014553118301e-20
MAEA_Q7L5Y9_OID21206_v1_Oncology,GRCh37,84,0.0885201876391724,0.00953547432582574,1.64386941111006e-20,3.42026345742109e-20
ICAM5_Q9UMF0_OID20145_v1_Cardiometabolic,GRCh37,84,-0.0694667379619951,0.00748799535413646,1.74185362808703e-20,3.62102562274134e-20
GKN1_Q9NS71_OID20885_v1_Neurology,GRCh37,84,0.0882655878629039,0.00952540850739962,1.92659276989525e-20,4.00163874979956e-20
NFAT5_O94916_OID30522_v1_Inflammation_II,GRCh37,84,-0.0867042971787138,0.00935960580567445,1.97524046954503e-20,4.09917312157077e-20
SOX9_P48436_OID30905_v1_Neurology_II,GRCh37,84,-0.0884836874634719,0.0095571257984157,2.0751965371849e-20,4.30292888821416e-20
CGA_P01215_OID21069_v1_Neurology,GRCh37,84,-0.0622500923790802,0.00672491794264734,2.10981774864532e-20,4.37098023758628e-20
MYOM2_P54296_OID30131_v1_Cardiometabolic_II,GRCh37,84,0.0870096265887873,0.0094030118433248,2.17506810260904e-20,4.50231673799448e-20
IFNGR1_P15260_OID20678_v1_Inflammation,GRCh37,84,-0.0839849042236055,0.00907829457105026,2.22035346290747e-20,4.59213768202347e-20
RNASE6_Q93091_OID30689_v1_Inflammation_II,GRCh37,84,0.0785108191287672,0.0084888941406273,2.27343751678323e-20,4.69792113774798e-20
DOK1_Q99704_OID31111_v1_Neurology_II,GRCh37,84,-0.0856928314027776,0.00926804181412311,2.32929669859999e-20,4.8092542900456e-20
CREBZF_Q9NS37_OID31206_v1_Oncology_II,GRCh37,84,-0.0891931595944345,0.00965252742548734,2.45590487235663e-20,5.0663479764772e-20
PSMG3_Q9BT73_OID20549_v1_Inflammation,GRCh37,84,0.0827185215252428,0.00895359312405035,2.49780907902705e-20,5.14841531496994e-20
TEX101_Q9BY14_OID30971_v1_Neurology_II,GRCh37,84,-0.0605132927268972,0.00655222090117073,2.56988456824723e-20,5.29247874581305e-20
IL19_Q9UHD0_OID20158_v1_Cardiometabolic,GRCh37,84,0.0817112891324036,0.00884779832217356,2.57776157377129e-20,5.30419811532583e-20
MTUS1_Q9ULD2_OID31315_v1_Oncology_II,GRCh37,84,-0.0860163532495184,0.0093142066135257,2.58375348964524e-20,5.3120220049825e-20
PDIA3_P30101_OID30573_v1_Inflammation_II,GRCh37,84,0.087868040663782,0.00953391874471693,3.07352951252328e-20,6.31361777932387e-20
INHBC_P55103_OID21093_v1_Neurology,GRCh37,84,0.0787360982045972,0.00854468836409441,3.12368510613346e-20,6.41121833120116e-20
ERP44_Q9BS26_OID21338_v1_Oncology,GRCh37,84,-0.0830809020874376,0.00901892269486324,3.2057200251623e-20,6.57402940071322e-20
SIGLEC7_Q9Y286_OID20190_v1_Cardiometabolic,GRCh37,84,-0.0815182089643357,0.00885893999346496,3.51997500906585e-20,7.21238122634607e-20
EDEM2_Q9BV94_OID30136_v1_Cardiometabolic_II,GRCh37,84,-0.0884996248071924,0.0096244373808675,3.73936733226244e-20,7.65544738233643e-20
IRAK1_P51617_OID20485_v1_Inflammation,GRCh37,84,-0.0853504710203955,0.00928421798956457,3.81784447575536e-20,7.80951998160414e-20
LYSMD3_Q7Z3D4_OID30950_v1_Neurology_II,GRCh37,84,-0.087475593244743,0.00951912547932962,3.94829750048744e-20,8.06956169855311e-20
MINK1_Q8N4C8_OID31156_v1_Neurology_II,GRCh37,84,-0.0856183640800372,0.00933106277011303,4.48948435502366e-20,9.16792007179074e-20
PRG2_P13727_OID30381_v1_Cardiometabolic_II,GRCh37,84,-0.08315356748519,0.009063493973144,4.53423192879545e-20,9.25151106750022e-20
FAM3C_Q92520_OID20233_v1_Cardiometabolic,GRCh37,84,-0.0830278932900889,0.00905441699389098,4.73557541497484e-20,9.65420668632685e-20
NPPB_P16860_OID20049_v1_Cardiometabolic,GRCh37,84,0.0841141512281343,0.00917307067046066,4.74411561698527e-20,9.66349663039988e-20
STK24_Q9Y6E0_OID20837_v1_Neurology,GRCh37,84,-0.0868337291650548,0.00947067427919536,4.78777325375965e-20,9.74424321612493e-20
CRYM_Q14894_OID30815_v1_Neurology_II,GRCh37,84,0.0856149614773128,0.00934452724895857,5.09238890640754e-20,1.0355520106408e-19
GOPC_Q9HD26_OID20551_v1_Inflammation,GRCh37,84,-0.0851117545080781,0.00929586517408005,5.39203966351155e-20,1.09556852794632e-19
RSPO1_Q2MKA7_OID20938_v1_Neurology,GRCh37,84,0.0826157044242894,0.00905103680660314,6.9930297212614e-20,1.41967281203181e-19
VWC2_Q2TAL6_OID20936_v1_Neurology,GRCh37,84,-0.075890288030995,0.00831613500818012,7.12951321849435e-20,1.44617049064108e-19
CRACR2A_Q9BSW2_OID21249_v1_Oncology,GRCh37,84,-0.084205870890277,0.0092274608160666,7.13575070511795e-20,1.44622650046919e-19
LSM8_O95777_OID31269_v1_Oncology_II,GRCh37,84,0.0864518496353854,0.00947587431437774,7.28279379480325e-20,1.47479613908119e-19
PGA4_P0DJD7_OID30699_v1_Inflammation_II,GRCh37,84,-0.0834817319112163,0.00916006266495893,7.96458033030503e-20,1.61151558643203e-19
ZHX2_Q9Y6X8_OID31140_v1_Neurology_II,GRCh37,84,0.0839757468216372,0.0092224357037658,8.57963696933095e-20,1.73451660729974e-19
IL20RB_Q6UXL0_OID30461_v1_Inflammation_II,GRCh37,84,0.0872524897395034,0.0095830645628992,8.63753995984247e-20,1.74476868797484e-19
NPHS1_O60500_OID30540_v1_Inflammation_II,GRCh37,84,-0.0816354189080497,0.00898373967982614,1.01791005899584e-19,2.054450751351e-19
USP28_Q96RU2_OID31084_v1_Neurology_II,GRCh37,84,-0.0854199959207414,0.00940346213588296,1.04764170678825e-19,2.11270056580906e-19
MMP9_P14780_OID21103_v1_Neurology,GRCh37,84,0.0828735648259444,0.00912588155044707,1.0742655187122e-19,2.16459148537856e-19
PDGFRB_P09619_OID20268_v1_Cardiometabolic,GRCh37,84,-0.054168736830828,0.00596546597505379,1.08189956563148e-19,2.17816460267384e-19
GFRA1_P56159_OID21457_v1_Oncology,GRCh37,84,-0.0793808801451842,0.00874582972967491,1.12198097082933e-19,2.25698659637808e-19
VAMP8_Q9BV40_OID30555_v1_Inflammation_II,GRCh37,84,-0.0855252378473245,0.00943473682735174,1.24683201940541e-19,2.50606004894575e-19
GM2A_P17900_OID30413_v1_Cardiometabolic_II,GRCh37,84,0.0726986184291922,0.00801992818952152,1.24893978848398e-19,2.50821848250177e-19
PGM2_Q96G03_OID30904_v1_Neurology_II,GRCh37,84,-0.0865587533841679,0.00955776505222578,1.34851515891279e-19,2.70595349505576e-19
CFHR4_Q92496_OID30758_v1_Inflammation_II,GRCh37,84,-0.0525633044173174,0.00581031940531025,1.47566101332062e-19,2.95863935398002e-19
ENTPD5_O75356_OID20104_v1_Cardiometabolic,GRCh37,84,-0.0806660791216172,0.00892420976428351,1.58087727681864e-19,3.16697627874651e-19
GLI2_P10070_OID30429_v1_Inflammation_II,GRCh37,84,-0.0869463348244974,0.00963806610929931,1.86143590787619e-19,3.72594349216803e-19
TMEM25_Q86YD3_OID31015_v1_Neurology_II,GRCh37,84,-0.0827867909365689,0.00918909986850263,2.0749248328929e-19,4.14984966578579e-19
SHD_Q96IW2_OID30098_v1_Cardiometabolic_II,GRCh37,84,-0.0860386409852459,0.00956840688324008,2.42881124005699e-19,4.85362114363942e-19
TNFAIP2_Q03169_OID31446_v1_Oncology_II,GRCh37,84,-0.0828681610700309,0.00921820325068386,2.48082584562922e-19,4.9534843633716e-19
MAD1L1_Q9Y6D9_OID20904_v1_Neurology,GRCh37,84,-0.0820078386803343,0.00912542559060686,2.54669255380843e-19,5.08081919041058e-19
LMOD1_P29536_OID30212_v1_Cardiometabolic_II,GRCh37,84,-0.0763429893496673,0.00850867341923593,2.90194510202589e-19,5.78481414750601e-19
GGACT_Q9BVM4_OID30290_v1_Cardiometabolic_II,GRCh37,84,-0.0797931211156891,0.0088985169261337,3.04662875379132e-19,6.06824413521983e-19
IGSF9_Q9P2J2_OID30330_v1_Cardiometabolic_II,GRCh37,84,-0.081154026504588,0.00907020847248462,3.64228559230575e-19,7.24871603522046e-19
VSTM2B_A6NLU5_OID31272_v1_Oncology_II,GRCh37,84,-0.0855821084924501,0.00957865332537513,4.08394508329778e-19,8.12102522301673e-19
MTHFSD_Q2M296_OID31305_v1_Oncology_II,GRCh37,84,-0.0789104371095555,0.00883561632673061,4.22370520403282e-19,8.3920629197245e-19
NPC2_P61916_OID30418_v1_Cardiometabolic_II,GRCh37,84,0.0796818312157326,0.00892392359426225,4.29825743324372e-19,8.53320174553949e-19
MCEE_Q96PE7_OID31033_v1_Neurology_II,GRCh37,84,0.0843472335849629,0.00944741048847438,4.33467405559668e-19,8.598462190415e-19
TPBGL_P0DKB5_OID30928_v1_Neurology_II,GRCh37,84,-0.0856096257267112,0.00959109220588775,4.41883325484643e-19,8.75824303615804e-19
MRPL58_Q14197_OID31036_v1_Neurology_II,GRCh37,84,-0.0841007231158202,0.00943367393227785,4.88040306735883e-19,9.66519007462246e-19
CEP170_Q5SW79_OID30240_v1_Cardiometabolic_II,GRCh37,84,-0.0831305431888306,0.00932815889309449,5.02176034619561e-19,9.93702332779001e-19
CTSE_P14091_OID30628_v1_Inflammation_II,GRCh37,84,0.0782847425260376,0.00879388688653314,5.47615725280076e-19,1.0827349221919e-18
IL10RB_Q08334_OID20696_v1_Inflammation,GRCh37,84,-0.0749245429934634,0.00842509617277372,5.94704720381461e-19,1.17488082381549e-18
GALNT5_Q7Z7M9_OID30295_v1_Cardiometabolic_II,GRCh37,84,-0.0800038325242436,0.00900933928890981,6.68003684569512e-19,1.3186142707613e-18
CLEC14A_Q86T13_OID21090_v1_Neurology,GRCh37,84,-0.0786914939297564,0.00886654033893114,6.98662334862017e-19,1.3780120523376e-18
PPBP_P02775_OID30761_v1_Inflammation_II,GRCh37,84,0.0823780234515967,0.00930344860945258,8.40081248109996e-19,1.65559472616966e-18
CTRB1_P17538_OID21150_v1_Neurology,GRCh37,84,0.0758058763771226,0.00857402350397841,9.45754549926763e-19,1.86233809912526e-18
DNAJA1_P31689_OID31204_v1_Oncology_II,GRCh37,84,-0.0854586904266851,0.00966851702372693,9.66982271900731e-19,1.90259447820858e-18
GNGT1_P63211_OID30920_v1_Neurology_II,GRCh37,84,-0.0847793381967317,0.0095926030692197,9.74552521232258e-19,1.91593550770621e-18
LUZP2_Q86TE4_OID31402_v1_Oncology_II,GRCh37,84,-0.0802690241982994,0.00908462351357362,9.94718076367716e-19,1.95399680426565e-18
FCN2_Q15485_OID20382_v1_Cardiometabolic,GRCh37,84,0.0691087129105527,0.00783690612769531,1.16141243206598e-18,2.27960077685443e-18
SLC27A4_Q6P1M0_OID20814_v1_Neurology,GRCh37,84,-0.0832725491711136,0.00944885797009933,1.2186772285812e-18,2.39006544586741e-18
PRKAG3_Q9UGI9_OID30941_v1_Neurology_II,GRCh37,84,-0.0847862336775643,0.00962263581484657,1.23897647884099e-18,2.42791351992588e-18
PDXDC1_Q6P996_OID31226_v1_Oncology_II,GRCh37,84,-0.0848659843302902,0.00965904994798194,1.54755427245236e-18,3.03015872878889e-18
MFAP3L_O75121_OID30933_v1_Neurology_II,GRCh37,84,-0.0841264312525235,0.00959168012484608,1.77446782058634e-18,3.47166042963102e-18
KDM3A_Q9Y4C1_OID30426_v1_Inflammation_II,GRCh37,84,-0.0838055694380425,0.00955985833784808,1.8446512740036e-18,3.60606284507069e-18
MUCL3_Q3MIW9_OID31170_v1_Oncology_II,GRCh37,84,-0.0845448576077079,0.00965052314293825,1.94127322834841e-18,3.79189118516364e-18
CLPP_Q16740_OID20910_v1_Neurology,GRCh37,84,0.0824775090523923,0.0094285436314691,2.17860250718478e-18,4.25204318779588e-18
ZNF75D_P51815_OID31303_v1_Oncology_II,GRCh37,84,0.0834141255064694,0.00956408255183649,2.74291975742722e-18,5.34913451086691e-18
PNLIPRP2_P54317_OID20775_v1_Inflammation,GRCh37,84,-0.0511995481876618,0.00587827491080217,3.03978010539688e-18,5.92329842224324e-18
LETM1_O95202_OID31018_v1_Neurology_II,GRCh37,84,-0.0815588660891758,0.00938536057312115,3.62411375695904e-18,7.05626001154305e-18
EPHX2_P34913_OID20119_v1_Cardiometabolic,GRCh37,84,-0.082901278716564,0.00954508330630336,3.77964675657141e-18,7.35318607172594e-18
IL12RB1_P42701_OID20486_v1_Inflammation,GRCh37,84,-0.0776962342536942,0.00894763568024614,3.83984316380362e-18,7.46431050912467e-18
NRP2_O60462_OID21081_v1_Neurology,GRCh37,84,-0.0767593262748038,0.00884028988294026,3.8581383172164e-18,7.49386994200719e-18
SUSD5_O60279_OID30650_v1_Inflammation_II,GRCh37,84,0.0662584626941953,0.00765607800699129,4.95680989694612e-18,9.62017664799303e-18
IFNW1_P05000_OID30129_v1_Cardiometabolic_II,GRCh37,84,-0.0833633463815962,0.0096403449614099,5.27134584301905e-18,1.02224500520897e-17
COL6A3_P12111_OID20292_v1_Cardiometabolic,GRCh37,84,-0.0782918400936538,0.00906389211004206,5.73195007095555e-18,1.11067978211966e-17
TNFRSF4_P43489_OID20653_v1_Inflammation,GRCh37,84,-0.0780180352061061,0.00903770177346192,6.00210081676726e-18,1.162098689663e-17
PPIE_Q9UNP9_OID31279_v1_Oncology_II,GRCh37,84,0.0822812590504579,0.00953194303268234,6.02039950839136e-18,1.16471205800299e-17
DUT_P33316_OID31457_v1_Oncology_II,GRCh37,84,-0.0807060213642121,0.0093577536131235,6.43687529667412e-18,1.24429159121366e-17
LCAT_P04180_OID30677_v1_Inflammation_II,GRCh37,84,0.0784779017551295,0.00910411547042987,6.69267324677762e-18,1.29270902043651e-17
ITGAL_P20701_OID30537_v1_Inflammation_II,GRCh37,84,-0.0807939367017826,0.00937795402982636,6.97554901174067e-18,1.34627540990317e-17
PIGR_P01833_OID21102_v1_Neurology,GRCh37,84,-0.0802963657845639,0.00933289940578689,7.72659731751416e-18,1.49004174024558e-17
TNC_P24821_OID20359_v1_Cardiometabolic,GRCh37,84,-0.074461102288588,0.00866597362487273,8.52063284851636e-18,1.64186300957114e-17
FAM171A2_A8MVW0_OID31005_v1_Neurology_II,GRCh37,84,-0.0814794316178043,0.00948937468667226,8.97479740656565e-18,1.72800464351812e-17
