gene_symbol	Clock	n_DMRs	min_FDR	mean_abs_delta	Hyper_regions	Hypo_regions	Rank
C21orf59	PhenoAge	1	8.98933936793615e-06	5.5847458825456e-05	0	1	5131
ZNF224, AC084219.3	PhenoAge	1	8.98933936793615e-06	0.000104290709242551	0	1	5132
RP11-266O8.1, RP11-164C12.1	PhenoAge	1	8.99597478051356e-06	0.00027675692505006	0	1	5133
RP11-106M7.1	PhenoAge	1	9.01275756808857e-06	0.000676115329888551	0	1	5134
ATF5, IL4I1, NUP62, CTC-326K19.6	PhenoAge	1	9.01319814106955e-06	4.13470177234804e-05	0	1	5135
GRHL3, RP11-10N16.3	PhenoAge	1	9.01738559617954e-06	0.000518289782536808	0	1	5136
DCHS2	PhenoAge	1	9.0190286239205e-06	0.000455564181078338	0	1	5137
PANK1	PhenoAge	1	9.0190286239205e-06	0.000323910491962611	0	1	5138
HBZ, HBM	PhenoAge	1	9.02233969161563e-06	0.000251817605755924	0	1	5139
GAREM	PhenoAge	1	9.02955074533078e-06	0.000228275477014371	0	1	5140
SPON1	PhenoAge	1	9.02955074533078e-06	0.000410721748353904	0	1	5141
PROP1	PhenoAge	1	9.03553766065606e-06	0.000161745438636758	1	0	5142
ZFYVE16	PhenoAge	1	9.03827751439724e-06	7.99463303869193e-05	0	1	5143
PTMA	PhenoAge	1	9.05604823022774e-06	0.000174665152905299	0	1	5144
ANAPC4	PhenoAge	1	9.05750595366013e-06	0.000206474776188242	0	1	5145
NIFK-AS1, CLASP1	PhenoAge	1	9.06131771353336e-06	4.61793933710581e-05	0	1	5146
PHGDH	PhenoAge	1	9.06597674724187e-06	0.000140192765972515	0	1	5147
FBXO34, CHMP4BP1	PhenoAge	1	9.07696106501142e-06	0.0011795407720866	0	1	5148
CROCC, U1	PhenoAge	1	9.09837977938049e-06	0.000232889594256151	0	1	5149
AP000295.9, IL10RB, IL10RB-AS1	PhenoAge	1	9.11368512204491e-06	0.000339846172754019	0	1	5150
BNC2	PhenoAge	1	9.11920244765042e-06	0.000278359256116708	0	1	5151
T	PhenoAge	1	9.16234065846418e-06	0.000242670853016984	0	1	5152
VPS25, WNK4	PhenoAge	1	9.17442435830296e-06	0.000705802248022638	0	1	5153
PTPN7	PhenoAge	1	9.20530353733968e-06	0.000652791395280078	0	1	5154
CYP26B1	PhenoAge	1	9.20841270934454e-06	0.000486359947479359	0	1	5155
GUCY1A3	PhenoAge	1	9.2176872197222e-06	0.000179827576303781	0	1	5156
ACAN	PhenoAge	1	9.22555652364094e-06	0.000296016012713137	0	1	5157
RNF216P1	PhenoAge	1	9.2349912259052e-06	0.000115294624617098	0	1	5158
P2RX4	PhenoAge	1	9.24056254444438e-06	0.000285741284366868	0	1	5159
PVRL1	PhenoAge	1	9.24307063465026e-06	0.000238630281473284	0	1	5160
C9orf3, MIR2278	PhenoAge	1	9.24712003630464e-06	0.00034232328332232	0	1	5161
SNCG, MMRN2	PhenoAge	1	9.25506026392429e-06	0.000520551742286378	0	1	5162
AC005786.7, AC005786.5, MFSD12	PhenoAge	1	9.25506026392429e-06	0.000257927978191632	0	1	5163
GSDMB	PhenoAge	1	9.25612642671715e-06	4.73228125041305e-05	0	1	5164
NFIX, LYL1	PhenoAge	1	9.26109190850715e-06	0.000242267216659543	0	1	5165
ARL2BP	PhenoAge	1	9.26602268707637e-06	1.25446079453826e-05	1	0	5166
MEST	PhenoAge	1	9.26798106521488e-06	0.000725717514510157	0	1	5167
RP5-1126H10.2, UBR4	PhenoAge	1	9.27259564240493e-06	0.00105052070229131	1	0	5168
RP11-101E3.5, DOLK	PhenoAge	1	9.28006239604376e-06	0.000278383646872145	0	1	5169
SOX1	PhenoAge	1	9.28108025549338e-06	0.000607759601656056	0	1	5170
RPS6KA4	PhenoAge	1	9.29488896143454e-06	0.00101458069956847	0	1	5171
MAN1A1	PhenoAge	1	9.31507581416417e-06	0.000319543957164831	0	1	5172
ERO1L	PhenoAge	1	9.31818585537614e-06	7.56217808543594e-05	0	1	5173
PAX9, RP11-964E11.2	PhenoAge	1	9.31819590336063e-06	0.00043368003207757	0	1	5174
RP5-1180C18.1	PhenoAge	1	9.34870240023428e-06	0.000287856780476147	0	1	5175
RFNG	PhenoAge	1	9.35255685552128e-06	0.000225195227749469	0	1	5176
PCCA	PhenoAge	1	9.35923582326085e-06	8.73907097704911e-05	0	1	5177
AC138430.4, TM6SF2	PhenoAge	1	9.36004448373535e-06	0.000738535312263424	0	1	5178
PFDN6, WDR46	PhenoAge	1	9.36082759177223e-06	0.000194998530602212	0	1	5179
C2CD4C	PhenoAge	1	9.3626511501885e-06	0.000375408929875529	0	1	5180
SF3A2, AMH	PhenoAge	1	9.36813040631917e-06	0.000315729583295702	0	1	5181
RP11-299H21.1, TBC1D8	PhenoAge	1	9.38309991346258e-06	0.000257168068753209	0	1	5182
CLDN8	PhenoAge	1	9.38490838691473e-06	0.000334036474340044	0	1	5183
SERF2, RP11-296A16.1, MIR1282, SERINC4	PhenoAge	1	9.3918798104535e-06	0.000170208703088204	0	1	5184
RP11-109D9.4, APBA1	PhenoAge	1	9.39849388478063e-06	0.000290043218915344	0	1	5185
BCMO1	PhenoAge	1	9.41351242627926e-06	0.000583682495598091	0	1	5186
RECK	PhenoAge	1	9.42689425972262e-06	0.000378635015213591	0	1	5187
VPS51, TM7SF2, AP003068.9	PhenoAge	1	9.43861446199407e-06	0.000214709328963443	0	1	5188
C10orf2	PhenoAge	1	9.44634344794805e-06	0.000294636739632321	0	1	5189
ZNF703	PhenoAge	1	9.45262945016868e-06	0.000430657540019596	0	1	5190
MFAP3L	PhenoAge	1	9.45334552791595e-06	0.000531297833020806	0	1	5191
ZNF2	PhenoAge	1	9.47474749059337e-06	0.000313988491748792	0	1	5192
IL6, AC073072.5	PhenoAge	1	9.47601408956187e-06	0.000441826045326012	0	1	5193
TLCD2	PhenoAge	1	9.51007607073488e-06	0.000406990832476274	0	1	5194
SV2C, CTC-235G5.3	PhenoAge	1	9.52281268410556e-06	0.000323504287292359	0	1	5195
SLC10A1	PhenoAge	1	9.53720972833733e-06	0.000747223566748182	0	1	5196
IGLL1, KB-208E9.1	PhenoAge	1	9.55120750687781e-06	0.000733300454561848	0	1	5197
TSPAN16	PhenoAge	1	9.55341900503597e-06	0.000675031767353695	0	1	5198
AP4M1, MCM7	PhenoAge	1	9.57505930363126e-06	0.000105606510911958	0	1	5199
RP11-571L19.7	PhenoAge	1	9.57505930363126e-06	0.000484790026326158	0	1	5200
PRDM8	PhenoAge	1	9.59162056830448e-06	0.00160904662795783	0	1	5201
DMKN	PhenoAge	1	9.59218208740937e-06	0.000209015625500414	0	1	5202
RAB8B	PhenoAge	1	9.60416975333626e-06	0.0005999862664424	1	0	5203
GPX3	PhenoAge	1	9.62311888002825e-06	0.000667304211129857	0	1	5204
L1TD1	PhenoAge	1	9.67679605803756e-06	0.000560814432260321	0	1	5205
RPL36, HSD11B1L	PhenoAge	1	9.67860152683492e-06	0.000267603831706835	0	1	5206
MYO5C	PhenoAge	1	9.68775775284182e-06	0.000498278091537839	0	1	5207
RAB13	PhenoAge	1	9.70052083855637e-06	0.000587260530390301	0	1	5208
RP11-379F12.4, GATA3, GATA3-AS1, RP11-379F12.3	PhenoAge	1	9.7028070258547e-06	0.000228008489685019	0	1	5209
NXT1, RP3-322G13.7, AL096677.1	PhenoAge	1	9.71700191547126e-06	9.74944719950324e-05	0	1	5210
MARK4, BLOC1S3, AC005779.2, TRAPPC6A	PhenoAge	1	9.76890900025093e-06	0.000183995883713725	0	1	5211
OR7E14P, PLEKHA7	PhenoAge	1	9.76890900025093e-06	0.000201970100353553	0	1	5212
PPIE, HPCAL4	PhenoAge	1	9.76890900025093e-06	0.000251494711148385	0	1	5213
NPW	PhenoAge	1	9.79321893614916e-06	0.00017793576839621	0	1	5214
TRAJ32	PhenoAge	1	9.79990823502732e-06	0.000828187282445048	1	0	5215
ZNF2, ZNF514	PhenoAge	1	9.84800247452044e-06	0.000135604866492451	0	1	5216
MFSD4	PhenoAge	1	9.84800247452044e-06	0.000209835142791314	0	1	5217
TRGV9	PhenoAge	1	9.85828532586934e-06	0.000524808551661341	0	1	5218
PFKM	PhenoAge	1	9.86185043602014e-06	0.000424892855213581	0	1	5219
GMNC	PhenoAge	1	9.87866018806829e-06	0.00045909545324866	0	1	5220
RP11-31L22.3, PDE2A	PhenoAge	1	9.87972171764793e-06	4.86033301660289e-05	0	1	5221
CDC42BPA	PhenoAge	1	9.89375935122291e-06	0.00018818583015289	0	1	5222
NEAT1	PhenoAge	1	9.92849165030673e-06	0.00128833129664527	0	1	5223
MAL2	PhenoAge	1	9.94442836637242e-06	0.000907854094183662	0	1	5224
hsa-mir-1199	PhenoAge	1	9.95003898699362e-06	0.000174043030941135	0	1	5225
AP001057.1	PhenoAge	1	9.95338789137847e-06	0.000374832170237983	0	1	5226
AC116351.2, RP11-43F13.4	PhenoAge	1	9.95338789137847e-06	0.000293920153320487	0	1	5227
SEC24C, FUT11, AC022400.2	PhenoAge	1	9.96879712538596e-06	0.000191346644640081	1	0	5228
KIAA0907, SNORA42	PhenoAge	1	9.97458263029977e-06	0.000340925954230531	0	1	5229
RP11-277B15.1	PhenoAge	1	9.98463205212086e-06	0.00056635666790895	0	1	5230
C1QTNF1	PhenoAge	1	1.00024427626663e-05	0.000215450985853769	0	1	5231
LA16c-395F10.2, CRAMP1L, IFT140	PhenoAge	1	1.00042766812787e-05	0.000249664911798708	0	1	5232
CEND1	PhenoAge	1	1.00186297030624e-05	0.000442097788584664	0	1	5233
MARCH5	PhenoAge	1	1.00362449802714e-05	0.000116405922170592	0	1	5234
SRRT, UFSP1, ACHE	PhenoAge	1	1.00764098033865e-05	0.000204037547656787	0	1	5235
HSPA2, RP11-973N13.4	PhenoAge	1	1.00804265100071e-05	0.00024451901173191	0	1	5236
WWTR1-AS1, WWTR1	PhenoAge	1	1.00941595139277e-05	0.000287899774434477	0	1	5237
KLF4	PhenoAge	1	1.01273605398445e-05	0.000548207764621791	0	1	5238
AC005606.15, ZNF598	PhenoAge	1	1.01273605398445e-05	0.000280666218185669	0	1	5239
CRLF1	PhenoAge	1	1.01273605398445e-05	0.000413139030059552	0	1	5240
RP11-1094H24.3	PhenoAge	1	1.01288223574814e-05	0.000188449311080314	0	1	5241
NOS3, ATG9B	PhenoAge	1	1.01385064161388e-05	0.000550965259761287	0	1	5242
RP11-192H23.4, UNC119	PhenoAge	1	1.01468538436106e-05	0.000344679774744603	0	1	5243
RP11-399J13.3, SNX15, AP000436.4	PhenoAge	1	1.01468538436106e-05	0.000178619729980277	0	1	5244
TBC1D3, RP11-1407O15.2	PhenoAge	1	1.01528516841106e-05	0.000619512109090859	0	1	5245
C5orf66	PhenoAge	1	1.01646985131721e-05	0.000638303076459987	0	1	5246
MYPOP	PhenoAge	1	1.0168394964315e-05	0.000164106520528568	0	1	5247
TET1	PhenoAge	1	1.01686007169725e-05	0.000509297098842151	0	1	5248
GPD2	PhenoAge	1	1.0173104845309e-05	0.00051261986827338	0	1	5249
AC102953.4	PhenoAge	1	1.01763480863241e-05	0.000149734478064332	0	1	5250
COL9A2	PhenoAge	1	1.0199737789414e-05	0.000707212724124292	0	1	5251
PAPLN	PhenoAge	1	1.02015326030995e-05	0.000576898830302805	0	1	5252
PLEKHG3	PhenoAge	1	1.02253745644851e-05	0.00037127068414946	0	1	5253
FAM109B	PhenoAge	1	1.02893629610001e-05	0.000771325894962101	0	1	5254
RTEL1, RTEL1-TNFRSF6B, TNFRSF6B	PhenoAge	1	1.03040863604305e-05	0.00160070881383525	0	1	5255
PON2	PhenoAge	1	1.03045954825671e-05	0.000234404611174021	0	1	5256
ACSL5	PhenoAge	1	1.03045954825671e-05	0.000302674588092123	0	1	5257
SHOC2, BBIP1	PhenoAge	1	1.03747349775499e-05	5.83303456740755e-05	0	1	5258
FAM65B, RP11-367G6.3, ASS1P1	PhenoAge	1	1.0379991756948e-05	0.000317692603459321	0	1	5259
LSMEM2	PhenoAge	1	1.0384994820404e-05	9.26387904745037e-05	0	1	5260
RP11-325N19.3, GPR176	PhenoAge	1	1.03929221090201e-05	0.000345374074028078	0	1	5261
EMP3	PhenoAge	1	1.04014361665026e-05	0.000247802150436967	0	1	5262
PLEKHM2, SLC25A34, RP11-288I21.1	PhenoAge	1	1.04071881755564e-05	0.000271801071986795	0	1	5263
CAMKMT, PREPL	PhenoAge	1	1.04332369906118e-05	4.51266049221998e-05	0	1	5264
CCDC27, SMIM1	PhenoAge	1	1.04337124975577e-05	0.000200524771201717	0	1	5265
TTLL9	PhenoAge	1	1.04337124975577e-05	0.000210334758507589	0	1	5266
RP11-382A20.4, HDGFRP3	PhenoAge	1	1.04554174435426e-05	0.000469583741618539	0	1	5267
DOK3, DDX41	PhenoAge	1	1.046221736473e-05	0.000985891806257448	0	1	5268
CTB-189B5.3, FBXO27	PhenoAge	1	1.046221736473e-05	0.000201225378671266	0	1	5269
SESN2	PhenoAge	1	1.047550980709e-05	0.000158845992467957	0	1	5270
RPL18AP8	PhenoAge	1	1.047550980709e-05	0.000963449125644504	0	1	5271
HS3ST3A1	PhenoAge	1	1.04800374425083e-05	0.000412054554629805	0	1	5272
PRPF6, ZNF512B	PhenoAge	1	1.04805501883879e-05	0.000433043886070037	0	1	5273
DSE, RP1-93H18.1	PhenoAge	1	1.04947270409616e-05	0.000511119213774089	0	1	5274
KLF11	PhenoAge	1	1.0497380274746e-05	0.000606212659539624	0	1	5275
UCHL1, UCHL1-AS1	PhenoAge	1	1.0503233210306e-05	0.0005496027434977	0	1	5276
CCR3, CCR1	PhenoAge	1	1.05055169996055e-05	0.00031345558752307	0	1	5277
RP11-159J3.1	PhenoAge	1	1.05122765853317e-05	0.000497595520044392	0	1	5278
AC107057.2, AC108025.2	PhenoAge	1	1.05155918625535e-05	0.00101828833584216	0	1	5279
SDSL, SDS	PhenoAge	1	1.05327338531811e-05	0.000411245874716684	0	1	5280
MFSD10	PhenoAge	1	1.05342117101974e-05	0.000222854118023336	0	1	5281
BSN	PhenoAge	1	1.05401573253951e-05	0.000264111156524411	0	1	5282
NMRK2	PhenoAge	1	1.05530145262592e-05	0.000316262392912121	0	1	5283
FGD5-AS1	PhenoAge	1	1.0560011847301e-05	0.00118675824912389	0	1	5284
SFR1	PhenoAge	1	1.05766437351326e-05	7.34783331779968e-05	0	1	5285
KLHL30	PhenoAge	1	1.05896155728814e-05	0.000339118795226479	0	1	5286
FBXL18, MIR589	PhenoAge	1	1.05936960196561e-05	0.000256880746275703	0	1	5287
RAB40C, WFIKKN1	PhenoAge	1	1.05986737564198e-05	0.000446539172810007	0	1	5288
RP11-464F9.21, SYNPO2L	PhenoAge	1	1.06006847343093e-05	0.00026966263183594	0	1	5289
TACC3, AC016773.1	PhenoAge	1	1.06069128488586e-05	0.000737598745341061	0	1	5290
MMP11	PhenoAge	1	1.06192680285405e-05	0.000247491937443277	0	1	5291
RP11-1070N10.3	PhenoAge	1	1.06274957238663e-05	0.000367291844148212	0	1	5292
SMC3	PhenoAge	1	1.06276542959245e-05	3.99695290520749e-05	0	1	5293
PABPC1P2	PhenoAge	1	1.06332433787808e-05	0.000277045470492864	0	1	5294
CTD-2319I12.2, HEATR6	PhenoAge	1	1.06408622124833e-05	0.00021134762589003	0	1	5295
RP11-579D7.4, ADCY6	PhenoAge	1	1.06511555525024e-05	0.000261402185221493	0	1	5296
SPDYE1, POLR2J4, RP5-1165K10.2, AC004951.6	PhenoAge	1	1.06526885614854e-05	0.000279764577804506	0	1	5297
CD180	PhenoAge	1	1.06526885614854e-05	0.00104898588507477	0	1	5298
AC096574.4, PER2	PhenoAge	1	1.06647193061428e-05	0.000337139650219242	0	1	5299
FRMD6	PhenoAge	1	1.06647193061428e-05	0.000134689080527203	0	1	5300
RP1-286D6.5, LRRC47	PhenoAge	1	1.06647193061428e-05	0.000189193953458114	0	1	5301
SCN4B	PhenoAge	1	1.06670817601607e-05	0.000231897274917186	0	1	5302
NIT1, PFDN2	PhenoAge	1	1.06821050474604e-05	0.000286372518727861	0	1	5303
VWA1	PhenoAge	1	1.07360505079628e-05	0.000354576378062583	0	1	5304
EDRF1	PhenoAge	1	1.07493148504017e-05	0.000221170719950996	0	1	5305
CRCT1	PhenoAge	1	1.07643510527308e-05	0.000485018264468066	0	1	5306
ANXA13	PhenoAge	1	1.07670910353181e-05	0.000413537543997462	0	1	5307
NEURL2	PhenoAge	1	1.07702169876518e-05	0.000242515786112118	0	1	5308
AP002954.6	PhenoAge	1	1.07871744825372e-05	0.000873544066929049	0	1	5309
SCRT1	PhenoAge	1	1.07882922498504e-05	0.000511863525163926	0	1	5310
PPCS, ZMYND12	PhenoAge	1	1.07884861539189e-05	0.000315591859222238	0	1	5311
FAM135B	PhenoAge	1	1.08011454748618e-05	0.00055722068122044	0	1	5312
CTB-138E5.1, TIFAB	PhenoAge	1	1.08091280096489e-05	0.000151492534183867	0	1	5313
GSTO2	PhenoAge	1	1.08292950326549e-05	0.000628968312741531	0	1	5314
ENTPD7	PhenoAge	1	1.0831998576069e-05	0.000182886103343196	0	1	5315
VWA5B1	PhenoAge	1	1.08414271906892e-05	0.000451288698385864	0	1	5316
TLL2	PhenoAge	1	1.08512655478992e-05	0.000290728435167101	0	1	5317
MUM1, EFNA2	PhenoAge	1	1.08533537181858e-05	0.000604364922701101	0	1	5318
APC	PhenoAge	1	1.08570437398079e-05	0.000200377646826774	0	1	5319
UBE2E1	PhenoAge	1	1.08793839696588e-05	0.000328340778977669	0	1	5320
RP11-1277A3.2	PhenoAge	1	1.09055431883408e-05	0.00024021634968777	0	1	5321
PVRL3	PhenoAge	1	1.09271749429304e-05	0.000194019787526097	0	1	5322
GNG12-AS1, DIRAS3	PhenoAge	1	1.09342794785805e-05	0.00106958303699932	0	1	5323
CDC23	PhenoAge	1	1.09508160541381e-05	9.66265223338903e-05	0	1	5324
NTNG2	PhenoAge	1	1.09695023122937e-05	0.000370233638142778	0	1	5325
SRSF10	PhenoAge	1	1.09905279556341e-05	0.000366134301901653	0	1	5326
PROC	PhenoAge	1	1.10420178859451e-05	0.000384732881833255	0	1	5327
SLC1A3	PhenoAge	1	1.10598532130713e-05	0.00022708432585496	0	1	5328
RP11-545G3.1	PhenoAge	1	1.10811929194751e-05	0.000301526725323818	0	1	5329
CREB3L2	PhenoAge	1	1.10935543633527e-05	0.00120022579932195	0	1	5330
SYT1	PhenoAge	1	1.10993527107892e-05	0.000445385395564146	0	1	5331
GPR182	PhenoAge	1	1.11305027337158e-05	0.000614898287680145	0	1	5332
KLHL6	PhenoAge	1	1.1166928288301e-05	0.000398610647570864	0	1	5333
ANKRD53, AC007040.11	PhenoAge	1	1.11672392355893e-05	0.000554440104587727	0	1	5334
SLC35G5	PhenoAge	1	1.1168621321499e-05	0.000358994204404442	0	1	5335
MORC3, AP000692.10	PhenoAge	1	1.11693716727317e-05	0.000180282742786672	0	1	5336
PEG10, SGCE	PhenoAge	1	1.11802480907852e-05	0.000336883324278943	0	1	5337
RP11-697E22.1, SYNRG, DDX52	PhenoAge	1	1.11830107561061e-05	2.12689122713485e-05	0	1	5338
RP11-351I24.1	PhenoAge	1	1.11963264847043e-05	0.000225041576403604	1	0	5339
FNBP1	PhenoAge	1	1.1199080218358e-05	0.000479235113246775	1	0	5340
ADRA2C	PhenoAge	1	1.12038958562891e-05	0.000424822850868708	0	1	5341
TIMM44	PhenoAge	1	1.12043156733948e-05	0.000421334019683477	0	1	5342
CUBN	PhenoAge	1	1.12372407717686e-05	0.00129322481268189	0	1	5343
SLC22A3	PhenoAge	1	1.12380530735739e-05	0.000445971304517235	0	1	5344
ZADH2	PhenoAge	1	1.1255533040967e-05	0.00163733504207453	0	1	5345
GTF2E2	PhenoAge	1	1.12632669319252e-05	2.65204552216848e-05	1	0	5346
RFPL2	PhenoAge	1	1.12766789115588e-05	0.000556046707008601	0	1	5347
RP11-261B23.1	PhenoAge	1	1.13077054719722e-05	0.0005344956616963	0	1	5348
MROH7-TTC4, MROH7	PhenoAge	1	1.13519847276793e-05	0.000856733311493241	0	1	5349
ARHGAP35	PhenoAge	1	1.13536000615234e-05	0.000145377255763275	0	1	5350
GLB1	PhenoAge	1	1.13587971238706e-05	0.00013143522442228	0	1	5351
GALNT15	PhenoAge	1	1.13617250733477e-05	0.000206118621804045	0	1	5352
AC012123.1, KLHL14	PhenoAge	1	1.13648096081071e-05	0.000347628343223226	0	1	5353
AHCTF1	PhenoAge	1	1.13685523453247e-05	0.000263669704564626	0	1	5354
PALLD, RP11-635L1.3	PhenoAge	1	1.13811156976735e-05	0.000334446054362738	0	1	5355
SLC22A4, P4HA2	PhenoAge	1	1.1381771095148e-05	0.000127659546539475	0	1	5356
MAP1LC3B, FBXO31	PhenoAge	1	1.14105426400025e-05	6.74298899230426e-05	0	1	5357
IL12A, IL12A-AS1	PhenoAge	1	1.14140635339326e-05	0.000108190883983416	0	1	5358
ASPRV1, PCBP1-AS1	PhenoAge	1	1.14146936321607e-05	0.000428982493036683	0	1	5359
AQPEP	PhenoAge	1	1.14234576957874e-05	0.000488424634343116	0	1	5360
RP11-806H10.4	PhenoAge	1	1.14234576957874e-05	0.00108621241337671	0	1	5361
RP11-259G18.2	PhenoAge	1	1.14318948586997e-05	0.00052460796842065	0	1	5362
RP11-662I13.2, BCAT1	PhenoAge	1	1.1443466635581e-05	0.000349836293291906	0	1	5363
PARVG	PhenoAge	1	1.1451183003436e-05	0.000811653425470052	0	1	5364
BRD2	PhenoAge	1	1.1451183003436e-05	0.000208339661589389	0	1	5365
SYNC	PhenoAge	1	1.1454752630755e-05	0.000499889892275708	0	1	5366
RITA1, DDX54, RP11-545P7.4	PhenoAge	1	1.14596798872824e-05	5.57016938462267e-05	0	1	5367
C15orf38-AP3S2, C15orf38	PhenoAge	1	1.14740720510541e-05	0.000498494263961001	0	1	5368
COG8, RP11-343C2.12, RP11-343C2.9	PhenoAge	1	1.14799615522531e-05	0.000343814930821367	0	1	5369
ATL1, MAP4K5	PhenoAge	1	1.14868850967342e-05	0.000177773295321681	0	1	5370
NEK5	PhenoAge	1	1.15019562319723e-05	0.000291938828181839	0	1	5371
MLH1	PhenoAge	1	1.15055006818497e-05	0.000245327085944506	0	1	5372
RP11-6N13.1, CTD-2374C24.1	PhenoAge	1	1.1506725288563e-05	0.000314190935304632	0	1	5373
MFSD6	PhenoAge	1	1.15365157095506e-05	0.00029551354584311	0	1	5374
COMMD1	PhenoAge	1	1.15616107673904e-05	0.00032431220115685	0	1	5375
CTD-2651B20.3	PhenoAge	1	1.15708360449297e-05	0.000348595231928273	0	1	5376
VAT1	PhenoAge	1	1.15772409848981e-05	0.000423733185691785	0	1	5377
FAIM3	PhenoAge	1	1.16304475187277e-05	0.000636400119524824	0	1	5378
TMEM108, RP11-469L4.1	PhenoAge	1	1.16371113164388e-05	0.000440262731618611	0	1	5379
CDKN2AIPNL	PhenoAge	1	1.16437393087301e-05	0.000159955428719971	0	1	5380
ESRP1	PhenoAge	1	1.16676264022863e-05	0.000188983164550841	0	1	5381
SLC43A1	PhenoAge	1	1.16704345915234e-05	0.000538555307182663	0	1	5382
MRPS5	PhenoAge	1	1.16713343141982e-05	4.37894380343813e-05	1	0	5383
RP11-181G12.4, C1orf86, AL590822.1, RP11-181G12.5	PhenoAge	1	1.16736435096976e-05	0.000261768670149821	0	1	5384
PCDHA1, PCDHA2, PCDHA3, PCDHA4, PCDHA5, PCDHA6, PCDHA7, PCDHA8, PCDHA9, PCDHA10, PCDHA11, PCDHA12, PCDHA13, PCDHAC1	PhenoAge	1	1.16797202222003e-05	0.000683553616225737	0	1	5385
CTD-2231H16.1	PhenoAge	1	1.1689083683595e-05	0.000251752883074439	0	1	5386
B3GNT9	PhenoAge	1	1.16957292957154e-05	0.000495626212504022	0	1	5387
CXCL6	PhenoAge	1	1.17026146346738e-05	0.000640910455407842	0	1	5388
PPHLN1, RP11-328C8.4, PRICKLE1	PhenoAge	1	1.17172725059308e-05	0.000184181595915524	0	1	5389
CAPN11	PhenoAge	1	1.17172725059308e-05	0.000272262456559616	0	1	5390
ENTPD3, ENTPD3-AS1	PhenoAge	1	1.17206776275716e-05	0.000496957264889323	0	1	5391
XAF1, FBXO39	PhenoAge	1	1.17247708708946e-05	0.000832667848799793	0	1	5392
DNAH10	PhenoAge	1	1.17247708708946e-05	0.000409818146590468	0	1	5393
RP11-486O13.2, SLC8A3	PhenoAge	1	1.17252417293258e-05	0.000187141382519922	0	1	5394
ZNF638	PhenoAge	1	1.17543743693996e-05	0.000547651547668057	0	1	5395
RP11-371M22.1	PhenoAge	1	1.17548540286457e-05	0.000372613368951743	0	1	5396
RP11-399K21.10	PhenoAge	1	1.17694757364802e-05	0.000523908651493213	0	1	5397
MT1H, MT1G	PhenoAge	1	1.17732074959371e-05	0.000414012341059751	0	1	5398
GSC	PhenoAge	1	1.17773049121608e-05	0.000327156940720708	0	1	5399
SERPINB1	PhenoAge	1	1.18010865762906e-05	0.00021451139067726	0	1	5400
SCAND1	PhenoAge	1	1.18016225108691e-05	0.000257171509106188	0	1	5401
SPINT2	PhenoAge	1	1.18016225108691e-05	0.00037533131546101	0	1	5402
MORN1, RP4-740C4.6	PhenoAge	1	1.18020732250577e-05	0.000220339686599051	0	1	5403
MARCO	PhenoAge	1	1.18153380753686e-05	0.00117236877602958	0	1	5404
RP5-968J1.1	PhenoAge	1	1.18246029679218e-05	0.000449144197162614	0	1	5405
HIST1H4G	PhenoAge	1	1.18299332891629e-05	0.000197488610962732	0	1	5406
AC002116.7, AC002116.8, ALKBH6, CLIP3	PhenoAge	1	1.18391087531995e-05	0.000167588200263335	0	1	5407
RALB	PhenoAge	1	1.1844411027741e-05	0.00030604676811554	0	1	5408
AB019441.29	PhenoAge	1	1.18530176663988e-05	0.000541765933327554	0	1	5409
ST6GALNAC6	PhenoAge	1	1.1870167403258e-05	0.000607211483020094	0	1	5410
GALK2	PhenoAge	1	1.18811630310971e-05	0.000262763591109351	1	0	5411
DTX1	PhenoAge	1	1.19120223138331e-05	0.000855131706791203	0	1	5412
KLF5	PhenoAge	1	1.19350302185234e-05	0.000469486693404068	0	1	5413
TRAFD1	PhenoAge	1	1.19353684882397e-05	0.00013393686843676	0	1	5414
FMO3	PhenoAge	1	1.19428758756099e-05	0.000289483173900693	0	1	5415
DSP, RP3-512B11.3	PhenoAge	1	1.19655795248517e-05	0.000352042758696661	0	1	5416
GRIN1, LRRC26, RP11-350O14.18, MIR3621	PhenoAge	1	1.19965591107919e-05	0.000414211592514202	0	1	5417
TRIM69	PhenoAge	1	1.20036708073348e-05	0.000625086735767289	1	0	5418
CASP6	PhenoAge	1	1.20151242842504e-05	0.000550779876972093	0	1	5419
ITGB5	PhenoAge	1	1.20171716837657e-05	0.000172531411069522	0	1	5420
RNF182	PhenoAge	1	1.20279258048062e-05	0.000168704402022335	0	1	5421
AC008703.1	PhenoAge	1	1.20301284379915e-05	0.000345709244980282	0	1	5422
TRAF3IP2-AS1, TRAF3IP2	PhenoAge	1	1.20537777464262e-05	0.000538895451439323	0	1	5423
SYT5, PTPRH	PhenoAge	1	1.20537777464262e-05	0.000243891444096113	0	1	5424
PVRL2	PhenoAge	1	1.20537777464262e-05	0.000142131141094853	0	1	5425
ZNF570, ZNF569	PhenoAge	1	1.2064737240822e-05	0.000255351586743001	0	1	5426
RTN4RL1, CTD-2545H1.1	PhenoAge	1	1.20686076571278e-05	0.000414147958990053	0	1	5427
GPATCH8	PhenoAge	1	1.20891917713783e-05	0.000288243755431831	0	1	5428
RP11-77K12.7, CHST5	PhenoAge	1	1.21071698475143e-05	0.000293967533896416	0	1	5429
AGAP4	PhenoAge	1	1.21375113478757e-05	0.00092287289984141	0	1	5430
